PROPERTIES:;SonarFileName=../../Data/Antarctica2014/jetty6.son;TIME0(sec)=1417772269.577;numPings=8535;SonarWidth=577;SonarHeight=739;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1417772269.63400006294250488281;0;1;0.370;-0.048;-0.008;0.370;-0.048;-0.008;0.370;-0.048;-0.008;0.515;0.268;-0.139;0.515;0.268;-0.139;0.516;0.267;-0.139;0.314;-0.441;0.100;0.314;-0.441;0.100;0.315;-0.440;0.100;0.337;-0.239;0.060;0.337;-0.239;0.060;0.337;-0.239;0.060;657;503;497;371;371;254;1000;1000.000;640.000;1000;1000.000;830.000;1;1;1;1;
1417772269.69099998474121093750;1;2;0.324;-0.098;0.013;0.694;-0.146;0.005;0.694;-0.146;0.005;0.298;-0.262;0.059;0.813;0.006;-0.080;0.813;0.004;-0.080;0.355;-0.407;0.072;0.669;-0.848;0.172;0.671;-0.846;0.172;0.670;-1.052;0.213;1.007;-1.291;0.273;1.012;-1.288;0.273;648;475;465;384;384;263;1000;1000.000;649.000;947;947.000;800.000;1;1;1;1;
1417772269.74699997901916503906;2;3;0.373;-0.160;0.035;1.067;-0.306;0.041;1.067;-0.306;0.041;0.394;0.242;-0.052;1.207;0.248;-0.132;1.208;0.246;-0.132;0.470;0.200;-0.036;1.139;-0.647;0.136;1.140;-0.645;0.136;0.329;0.407;-0.086;1.336;-0.885;0.187;1.340;-0.880;0.187;591;452;443;372;372;261;1000;1000.000;626.000;897;897.000;782.000;1;1;1;1;
1417772269.80399990081787109375;3;4;0.395;-0.218;0.030;1.461;-0.524;0.071;1.462;-0.523;0.071;0.319;-0.549;0.083;1.526;-0.301;-0.048;1.527;-0.304;-0.048;0.419;-0.086;0.033;1.558;-0.733;0.169;1.559;-0.729;0.169;0.343;0.413;-0.023;1.679;-0.471;0.164;1.682;-0.466;0.164;588;445;436;365;365;254;1000;1000.000;654.000;907;907.000;776.000;1;1;1;1;
1417772269.86100006103515625000;4;5;0.360;-0.209;0.036;1.821;-0.733;0.107;1.822;-0.732;0.107;0.298;-0.280;0.055;1.825;-0.581;0.006;1.825;-0.584;0.006;0.503;0.103;-0.007;2.060;-0.631;0.162;2.062;-0.625;0.162;0.670;-0.359;0.008;2.349;-0.831;0.172;2.353;-0.823;0.172;609;455;445;359;359;252;1000;1000.000;635.000;913;913.000;789.000;1;1;1;1;
1417772269.91799998283386230469;5;6;0.405;-0.080;0.016;2.226;-0.813;0.123;2.227;-0.810;0.123;0.391;-0.598;0.075;2.216;-1.180;0.081;2.217;-1.182;0.081;0.347;-0.008;-0.002;2.408;-0.638;0.160;2.409;-0.632;0.160;0.354;0.585;-0.049;2.703;-0.246;0.123;2.705;-0.237;0.123;643;460;452;378;378;246;1000;1000.000;624.000;1000;1000.000;852.000;1;1;1;1;
1417772269.97499990463256835938;6;7;0.358;-0.096;0.010;2.584;-0.908;0.133;2.585;-0.905;0.133;0.419;0.032;-0.036;2.634;-1.148;0.045;2.636;-1.150;0.045;0.234;-0.689;0.078;2.642;-1.327;0.239;2.646;-1.320;0.239;0.279;-1.210;0.259;2.982;-1.456;0.382;2.993;-1.445;0.382;617;448;446;346;346;240;1000;1000.000;640.000;980;980.000;844.000;1;1;1;1;
1417772270.03200006484985351562;7;8;0.376;-0.079;0.023;2.960;-0.987;0.156;2.961;-0.983;0.156;0.517;-0.166;0.110;3.152;-1.314;0.155;3.153;-1.314;0.155;0.249;-0.026;0.007;2.891;-1.353;0.245;2.895;-1.345;0.245;0.679;-0.527;0.125;3.661;-1.983;0.507;3.676;-1.966;0.507;581;440;436;351;351;247;1000;1000.000;661.000;1000;1000.000;850.000;1;1;1;1;
1417772270.08899998664855957031;8;9;0.451;-0.051;0.000;3.411;-1.038;0.157;3.412;-1.032;0.157;0.666;0.107;-0.031;3.817;-1.206;0.124;3.819;-1.205;0.124;0.422;0.147;-0.028;3.313;-1.206;0.217;3.317;-1.196;0.217;0.349;0.412;-0.152;4.010;-1.571;0.356;4.023;-1.552;0.356;626;462;451;345;345;218;1000;1000.000;638.000;1000;1000.000;837.000;1;1;1;1;
1417772270.14599990844726562500;9;10;0.382;-0.050;0.009;3.792;-1.088;0.166;3.794;-1.082;0.166;0.751;-0.012;-0.042;4.568;-1.219;0.082;4.570;-1.217;0.082;0.516;-0.240;0.026;3.829;-1.446;0.244;3.834;-1.434;0.244;0.000;-0.000;-0.000;4.010;-1.571;0.356;4.023;-1.552;0.356;622;441;427;348;348;244;1000;1000.000;632.000;962;962.000;807.000;1;1;1;1;
