length=;394;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680030.41199994087219238281;1390680030.55999994277954101562;-2.089;-1.401;0.339;488;482;482;1;
1390680030.55999994277954101562;1390680030.69499993324279785156;0.962;-0.814;0.188;493;486;486;1;
1390680030.69499993324279785156;1390680030.84200000762939453125;2.881;-1.703;0.442;487;480;480;1;
1390680030.84200000762939453125;1390680030.97699999809265136719;0.244;1.479;0.034;484;482;482;1;
1390680030.97699999809265136719;1390680031.10100007057189941406;1.285;0.087;-0.126;485;477;477;1;
1390680031.10100007057189941406;1390680031.25900006294250488281;0.529;-2.314;0.386;473;464;464;1;
1390680031.25900006294250488281;1390680031.41400003433227539062;-1.228;-0.767;0.076;477;471;471;1;
1390680031.41400003433227539062;1390680031.54699993133544921875;-0.639;-0.217;0.061;484;477;477;1;
1390680031.54699993133544921875;1390680031.66599988937377929688;-1.041;1.671;-0.359;494;490;490;1;
1390680031.66599988937377929688;1390680031.81299996376037597656;-2.152;-4.327;0.835;475;468;468;1;
1390680031.81299996376037597656;1390680031.95700001716613769531;-0.299;-0.513;-0.049;490;486;486;1;
1390680031.95700001716613769531;1390680032.10199999809265136719;0.217;-0.682;0.161;485;478;478;1;
1390680032.10199999809265136719;1390680032.25900006294250488281;0.238;-0.948;0.168;489;486;486;1;
1390680032.25900006294250488281;1390680032.40199995040893554688;-0.303;2.919;-0.272;484;480;480;1;
1390680032.40199995040893554688;1390680032.54999995231628417969;1.367;-0.150;0.060;477;472;472;1;
1390680032.54999995231628417969;1390680032.69499993324279785156;2.019;-2.203;0.506;482;480;480;1;
1390680032.69499993324279785156;1390680032.83500003814697265625;3.960;-1.043;0.033;484;477;477;1;
1390680032.83500003814697265625;1390680032.97199988365173339844;0.022;-3.539;0.608;456;454;454;1;
1390680032.97199988365173339844;1390680033.10800004005432128906;1.407;-0.603;-0.007;448;448;448;1;
1390680033.10800004005432128906;1390680033.23099994659423828125;-1.806;0.881;-0.130;366;363;363;1;
1390680033.23099994659423828125;1390680033.40700006484985351562;0.798;-0.946;0.002;357;352;352;1;
1390680033.40700006484985351562;1390680033.54399991035461425781;-0.540;-0.790;0.142;389;387;387;1;
1390680033.54399991035461425781;1390680033.72300004959106445312;0.299;3.949;-0.825;464;461;461;1;
1390680033.72300004959106445312;1390680033.87899994850158691406;-0.796;-1.587;0.278;490;484;484;1;
1390680033.87899994850158691406;1390680034.00799989700317382812;-1.754;0.839;-0.095;480;477;477;1;
1390680034.00799989700317382812;1390680034.15400004386901855469;-1.525;1.012;-0.150;478;474;474;1;
1390680034.15400004386901855469;1390680034.32800006866455078125;1.428;0.368;0.048;472;467;467;1;
1390680034.32800006866455078125;1390680034.51200008392333984375;0.746;-0.461;0.261;439;435;435;1;
1390680034.51200008392333984375;1390680034.66700005531311035156;-0.280;-0.422;0.123;490;489;489;1;
1390680034.66700005531311035156;1390680034.81699991226196289062;2.375;0.032;-0.087;473;469;469;1;
1390680034.81699991226196289062;1390680034.99399995803833007812;-0.369;-1.497;-0.001;469;468;468;1;
1390680034.99399995803833007812;1390680035.15000009536743164062;1.300;-1.562;0.217;462;459;459;1;
1390680035.15000009536743164062;1390680035.33100008964538574219;1.151;0.374;-0.120;487;482;482;1;
1390680035.33100008964538574219;1390680035.48300004005432128906;-0.192;2.744;-0.435;466;466;466;1;
1390680035.48300004005432128906;1390680035.62100005149841308594;0.790;-1.883;0.453;485;482;482;1;
1390680035.62100005149841308594;1390680035.75799989700317382812;-0.319;0.850;-0.028;470;469;469;1;
1390680035.75799989700317382812;1390680035.89599990844726562500;1.153;2.151;-0.233;462;459;459;1;
1390680035.89599990844726562500;1390680036.04600000381469726562;0.739;-2.719;0.627;465;463;463;1;
1390680036.04600000381469726562;1390680036.18700003623962402344;0.383;-0.999;0.372;462;458;458;1;
1390680036.18700003623962402344;1390680036.32800006866455078125;-0.187;-2.010;0.377;474;472;472;1;
1390680036.32800006866455078125;1390680036.45300006866455078125;3.153;0.031;-0.058;484;482;482;1;
1390680036.45300006866455078125;1390680036.62599992752075195312;1.002;-1.618;0.398;484;480;480;1;
1390680036.62599992752075195312;1390680036.75300002098083496094;3.308;-0.959;-0.084;467;467;467;1;
1390680036.75300002098083496094;1390680036.91899991035461425781;1.207;0.648;0.087;477;475;475;1;
1390680036.91899991035461425781;1390680037.05200004577636718750;-0.810;-1.949;0.421;448;447;447;1;
