length=;462;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680256.54500007629394531250;1390680256.68799996376037597656;-0.541;-1.246;0.438;476;471;471;1;
1390680256.68799996376037597656;1390680256.82299995422363281250;-0.974;-0.081;0.089;472;466;466;1;
1390680256.82299995422363281250;1390680257.00600004196166992188;2.031;0.982;-0.260;477;474;474;1;
1390680257.00600004196166992188;1390680257.14299988746643066406;-0.598;1.450;-0.273;487;480;480;1;
1390680257.14299988746643066406;1390680257.32500004768371582031;-0.068;0.556;-0.071;463;454;454;1;
1390680257.32500004768371582031;1390680257.47799992561340332031;1.762;1.144;-0.186;475;471;471;1;
1390680257.47799992561340332031;1390680257.62700009346008300781;-0.709;0.498;0.008;485;483;483;1;
1390680257.62700009346008300781;1390680257.78600001335144042969;1.444;-2.795;0.535;489;478;478;1;
1390680257.78600001335144042969;1390680257.92600011825561523438;0.763;-2.034;0.367;484;473;473;1;
1390680257.92600011825561523438;1390680258.09100008010864257812;-0.027;0.632;-0.277;486;479;479;1;
1390680258.09100008010864257812;1390680258.25399994850158691406;-1.164;-1.602;-0.093;482;482;482;1;
1390680258.25399994850158691406;1390680258.39400005340576171875;1.321;-3.527;0.576;478;471;471;1;
1390680258.39400005340576171875;1390680258.54299998283386230469;0.372;-0.931;0.051;467;461;461;1;
1390680258.54299998283386230469;1390680258.69199991226196289062;-0.437;-4.156;0.585;460;454;454;1;
1390680258.69199991226196289062;1390680258.85400009155273437500;0.772;-3.430;0.569;468;465;465;1;
1390680258.85400009155273437500;1390680258.99300003051757812500;0.310;-0.459;-0.080;446;443;443;1;
1390680258.99300003051757812500;1390680259.10500001907348632812;-0.762;-0.899;-0.009;442;435;435;1;
1390680259.10500001907348632812;1390680259.24300003051757812500;1.394;-0.538;-0.148;414;414;414;1;
1390680259.24300003051757812500;1390680259.39700007438659667969;2.170;0.708;-0.231;411;407;407;1;
1390680259.39700007438659667969;1390680259.55100011825561523438;-1.301;-0.662;0.246;441;431;431;1;
1390680259.55100011825561523438;1390680259.66000008583068847656;1.477;-1.076;0.280;439;436;436;1;
1390680259.66000008583068847656;1390680259.78200006484985351562;1.248;-0.292;0.328;385;383;383;1;
1390680259.78200006484985351562;1390680259.90199995040893554688;-0.594;0.924;0.069;408;408;408;1;
1390680259.90199995040893554688;1390680260.05599999427795410156;0.028;-1.543;0.401;420;416;416;1;
1390680260.05599999427795410156;1390680260.20700001716613769531;-0.009;-0.300;0.079;434;431;431;1;
1390680260.20700001716613769531;1390680260.36400008201599121094;1.745;-0.718;0.147;419;407;407;1;
1390680260.36400008201599121094;1390680260.49799990653991699219;-2.079;2.675;-0.282;423;415;415;1;
1390680260.49799990653991699219;1390680260.63899993896484375000;-0.134;1.530;-0.148;448;443;443;1;
1390680260.63899993896484375000;1390680260.77900004386901855469;-2.515;4.415;-0.673;420;416;416;1;
1390680260.77900004386901855469;1390680260.94400000572204589844;0.416;2.297;-0.084;453;449;449;1;
1390680260.94400000572204589844;1390680261.08800005912780761719;-0.865;0.773;0.032;429;426;426;1;
1390680261.08800005912780761719;1390680261.23300004005432128906;0.728;2.734;-0.277;447;443;443;1;
1390680261.23300004005432128906;1390680261.37500000000000000000;1.051;-2.456;0.529;471;463;463;1;
1390680261.37500000000000000000;1390680261.53699994087219238281;-0.184;1.171;0.001;479;473;473;1;
1390680261.53699994087219238281;1390680261.65899991989135742188;1.259;2.052;-0.531;434;428;428;1;
1390680261.65899991989135742188;1390680261.81900000572204589844;0.495;0.794;0.026;447;441;441;1;
1390680261.81900000572204589844;1390680261.98000001907348632812;-1.643;2.046;-0.333;478;477;477;1;
