length=;317;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679806.50300002098083496094;1390679806.64700007438659667969;0.765;0.038;0.305;489;479;479;1;
1390679806.64700007438659667969;1390679806.79900002479553222656;-2.557;3.509;-0.693;494;488;488;1;
1390679806.79900002479553222656;1390679806.95300006866455078125;-3.713;-1.528;0.265;486;474;474;1;
1390679806.95300006866455078125;1390679807.09200000762939453125;2.147;-0.271;0.141;486;475;475;1;
1390679807.09200000762939453125;1390679807.24200010299682617188;1.295;-1.198;0.358;507;499;499;1;
1390679807.24200010299682617188;1390679807.39299988746643066406;0.075;-2.178;0.580;481;471;471;1;
1390679807.39299988746643066406;1390679807.53800010681152343750;3.285;1.423;-0.082;492;485;485;1;
1390679807.53800010681152343750;1390679807.72600007057189941406;0.773;-0.605;0.050;490;481;481;1;
1390679807.72600007057189941406;1390679807.89599990844726562500;-0.570;-1.033;0.092;496;486;486;1;
1390679807.89599990844726562500;1390679808.05900001525878906250;-0.061;-1.477;0.444;480;469;469;1;
1390679808.05900001525878906250;1390679808.24000000953674316406;-2.445;-4.674;0.966;486;472;472;1;
1390679808.24000000953674316406;1390679808.38299989700317382812;1.713;0.084;-0.065;486;479;479;1;
1390679808.38299989700317382812;1390679808.55200004577636718750;0.376;-0.379;-0.066;485;476;476;1;
1390679808.55200004577636718750;1390679808.72000002861022949219;-2.485;-1.113;0.592;485;480;480;1;
1390679808.72000002861022949219;1390679808.89299988746643066406;1.191;0.218;-0.325;486;482;482;1;
1390679808.89299988746643066406;1390679809.03900003433227539062;3.224;0.074;-0.244;499;489;489;1;
1390679809.03900003433227539062;1390679809.20300006866455078125;-1.116;2.644;-0.709;486;481;481;1;
1390679809.20300006866455078125;1390679809.36299991607666015625;-0.765;1.956;-0.447;476;472;472;1;
1390679809.36299991607666015625;1390679809.48799991607666015625;-2.382;0.999;-0.338;491;484;484;1;
1390679809.48799991607666015625;1390679809.62700009346008300781;0.177;1.455;-0.179;490;482;482;1;
1390679809.62700009346008300781;1390679809.80500006675720214844;-0.277;2.550;-1.021;493;488;488;1;
1390679809.80500006675720214844;1390679809.99499988555908203125;2.634;3.711;-0.416;491;482;482;1;
1390679809.99499988555908203125;1390679810.18000006675720214844;-0.199;0.682;-0.141;484;477;477;1;
1390679810.18000006675720214844;1390679810.34800004959106445312;3.775;1.344;-0.353;491;480;480;1;
1390679810.34800004959106445312;1390679810.52300000190734863281;-1.526;0.780;0.032;486;480;480;1;
1390679810.52300000190734863281;1390679810.68700003623962402344;1.698;2.734;-0.324;493;482;482;1;
1390679810.68700003623962402344;1390679810.80200004577636718750;-1.949;-1.750;0.469;490;480;480;1;
1390679810.80200004577636718750;1390679810.93600010871887207031;-0.880;1.790;-0.625;499;493;493;1;
1390679810.93600010871887207031;1390679811.07200002670288085938;1.565;0.763;-0.145;494;485;485;1;
1390679811.07200002670288085938;1390679811.20499992370605468750;-0.750;0.842;0.010;494;484;484;1;
1390679811.20499992370605468750;1390679811.34400010108947753906;0.838;2.877;-0.589;497;487;487;1;
1390679811.34400010108947753906;1390679811.47300004959106445312;0.073;-0.263;-0.200;487;478;478;1;
1390679811.47300004959106445312;1390679811.57699990272521972656;-1.764;-2.296;0.638;486;472;472;1;
1390679811.57699990272521972656;1390679811.70300006866455078125;-2.678;0.483;0.194;479;474;474;1;
1390679811.70300006866455078125;1390679811.86999988555908203125;1.226;1.676;-0.553;498;484;484;1;
1390679811.86999988555908203125;1390679812.00300002098083496094;1.436;0.119;-0.472;486;479;479;1;
1390679812.00300002098083496094;1390679812.12599992752075195312;-3.011;0.021;0.003;497;482;482;1;
1390679812.12599992752075195312;1390679812.25600004196166992188;-1.528;0.895;-0.258;487;478;478;1;
1390679812.25600004196166992188;1390679812.41100001335144042969;0.059;1.403;-0.269;484;476;476;1;
1390679812.41100001335144042969;1390679812.54399991035461425781;3.028;-0.603;0.166;489;484;484;1;
1390679812.54399991035461425781;1390679812.68400001525878906250;-0.228;-0.103;0.268;492;482;482;1;
1390679812.68400001525878906250;1390679812.82200002670288085938;1.296;-4.129;0.991;486;477;477;1;
1390679812.82200002670288085938;1390679812.95300006866455078125;0.279;2.918;-0.599;485;477;477;1;
1390679812.95300006866455078125;1390679813.10500001907348632812;0.955;2.514;-0.365;499;495;495;1;
1390679813.10500001907348632812;1390679813.27300000190734863281;-19.536;-7.242;-0.110;466;381;381;1;
1390679813.27300000190734863281;1390679813.42300009727478027344;5.752;5.587;-1.099;485;473;473;1;
1390679813.42300009727478027344;1390679813.56800007820129394531;19.703;-5.435;0.835;496;490;490;1;
1390679813.56800007820129394531;1390679813.71199989318847656250;4.522;0.346;-0.285;492;479;479;1;
1390679813.71199989318847656250;1390679813.86599993705749511719;0.891;0.048;-0.045;486;481;481;1;
1390679813.86599993705749511719;1390679813.96799993515014648438;0.675;0.329;-0.079;487;480;480;1;
1390679813.96799993515014648438;1390679814.10400009155273437500;-0.547;0.924;-0.293;490;483;483;1;
1390679814.10400009155273437500;1390679814.26200008392333984375;-0.125;0.555;-0.160;492;484;484;1;
1390679814.26200008392333984375;1390679814.39800000190734863281;-1.709;-0.788;-0.171;493;486;486;1;
1390679814.39800000190734863281;1390679814.54299998283386230469;-4.195;-0.621;-0.151;502;491;491;1;
