length=;248;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679970.63400006294250488281;1390679970.78699994087219238281;-1.468;-0.663;-0.232;480;477;477;1;
1390679970.78699994087219238281;1390679970.95600008964538574219;1.333;0.347;0.040;490;487;487;1;
1390679970.95600008964538574219;1390679971.11100006103515625000;0.917;-0.175;0.078;483;470;470;1;
1390679971.11100006103515625000;1390679971.23399996757507324219;0.357;0.658;-0.344;489;485;485;1;
1390679971.23399996757507324219;1390679971.38899993896484375000;-0.900;0.724;-0.182;488;482;482;1;
1390679971.38899993896484375000;1390679971.53200006484985351562;-0.530;1.616;-0.204;482;474;474;1;
1390679971.53200006484985351562;1390679971.70900011062622070312;0.852;-0.444;-0.229;499;494;494;1;
1390679971.70900011062622070312;1390679971.87199997901916503906;-2.191;0.129;-0.040;479;470;470;1;
1390679971.87199997901916503906;1390679972.03600001335144042969;-2.956;-0.494;0.029;492;489;489;1;
1390679972.03600001335144042969;1390679972.17100000381469726562;-1.646;-0.383;0.095;480;473;473;1;
1390679972.17100000381469726562;1390679972.32500004768371582031;0.679;-0.527;0.060;492;485;485;1;
1390679972.32500004768371582031;1390679972.49600005149841308594;-0.744;3.034;-0.598;485;481;481;1;
1390679972.49600005149841308594;1390679972.63000011444091796875;-1.088;0.184;-0.250;469;465;465;1;
1390679972.63000011444091796875;1390679972.76399993896484375000;-0.572;1.479;-0.108;500;490;490;1;
1390679972.76399993896484375000;1390679972.93400001525878906250;0.940;0.581;-0.219;483;476;476;1;
1390679972.93400001525878906250;1390679973.08100008964538574219;-0.494;1.582;0.003;486;481;481;1;
1390679973.08100008964538574219;1390679973.23699998855590820312;-1.081;-3.316;0.520;488;485;485;1;
1390679973.23699998855590820312;1390679973.38800001144409179688;-0.345;3.556;-0.382;487;478;478;1;
1390679973.38800001144409179688;1390679973.52300000190734863281;-0.599;-0.634;0.051;489;484;484;1;
1390679973.52300000190734863281;1390679973.67700004577636718750;1.326;-0.258;0.344;475;472;472;1;
1390679973.67700004577636718750;1390679973.81200003623962402344;0.642;3.211;-0.659;498;492;492;1;
1390679973.81200003623962402344;1390679973.96000003814697265625;-1.214;1.301;-0.159;483;475;475;1;
1390679973.96000003814697265625;1390679974.06500005722045898438;-0.030;2.627;-0.397;475;474;474;1;
1390679974.06500005722045898438;1390679974.20700001716613769531;0.025;3.831;-0.562;484;482;482;1;
1390679974.20700001716613769531;1390679974.33800005912780761719;0.274;-1.712;0.286;475;468;468;1;
1390679974.33800005912780761719;1390679974.46000003814697265625;0.866;2.911;-0.120;480;474;474;1;
1390679974.46000003814697265625;1390679974.59200000762939453125;-2.473;1.177;-0.221;465;465;465;1;
1390679974.59200000762939453125;1390679974.76300001144409179688;0.447;6.370;-0.739;466;458;458;1;
1390679974.76300001144409179688;1390679974.94000005722045898438;3.531;5.865;-0.969;468;461;461;1;
1390679974.94000005722045898438;1390679975.08500003814697265625;0.360;-2.245;0.826;459;455;455;1;
1390679975.08500003814697265625;1390679975.23000001907348632812;-1.377;1.673;-0.077;374;372;365;1;
1390679975.23000001907348632812;1390679975.39299988746643066406;-1.011;4.336;-0.168;482;481;481;1;
1390679975.39299988746643066406;1390679975.58500003814697265625;0.085;2.333;-0.381;340;335;334;1;
1390679975.58500003814697265625;1390679975.73600006103515625000;-1.580;-3.484;0.764;476;469;469;1;
1390679975.73600006103515625000;1390679975.88800001144409179688;1.596;1.169;-0.118;434;427;427;1;
1390679975.88800001144409179688;1390679976.03600001335144042969;0.086;2.091;-0.341;471;465;465;1;
1390679976.03600001335144042969;1390679976.15000009536743164062;0.330;4.018;-0.232;455;453;453;1;
1390679976.15000009536743164062;1390679976.29299998283386230469;0.429;-0.202;0.145;461;459;459;1;
1390679976.29299998283386230469;1390679976.47600007057189941406;-2.301;2.911;-0.469;473;467;467;1;
1390679976.47600007057189941406;1390679976.61999988555908203125;-1.290;-1.985;0.254;495;489;489;1;
1390679976.61999988555908203125;1390679976.76500010490417480469;-0.667;-0.324;0.099;481;478;478;1;
1390679976.76500010490417480469;1390679976.91100001335144042969;2.861;1.468;-0.186;478;472;472;1;
1390679976.91100001335144042969;1390679977.09500002861022949219;-1.183;1.875;-0.211;460;453;452;1;
1390679977.09500002861022949219;1390679977.23000001907348632812;-0.096;-0.322;0.175;489;477;477;1;
1390679977.23000001907348632812;1390679977.36800003051757812500;0.545;-2.347;0.560;490;482;482;1;
1390679977.36800003051757812500;1390679977.52500009536743164062;-1.321;1.233;-0.137;488;487;487;1;
1390679977.52500009536743164062;1390679977.67799997329711914062;0.744;1.298;-0.177;487;484;484;1;
