length=;713;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679127.37100005149841308594;1390679127.53299999237060546875;1.509;-1.365;0.372;472;469;469;1;
1390679127.53299999237060546875;1390679127.68000006675720214844;-1.310;-2.958;0.633;476;476;476;1;
1390679127.68000006675720214844;1390679127.84200000762939453125;-1.350;0.645;-0.103;457;455;455;1;
1390679127.84200000762939453125;1390679127.97300004959106445312;2.062;3.642;-0.633;469;466;466;1;
1390679127.97300004959106445312;1390679128.10500001907348632812;0.914;0.791;-0.248;461;459;459;1;
1390679128.10500001907348632812;1390679128.24300003051757812500;0.967;0.493;-0.133;462;461;461;1;
1390679128.24300003051757812500;1390679128.38100004196166992188;0.810;0.138;-0.289;464;462;462;1;
1390679128.38100004196166992188;1390679128.52099990844726562500;4.773;-3.678;0.501;353;350;350;1;
1390679128.52099990844726562500;1390679128.66400003433227539062;0.000;-0.000;-0.000;438;362;362;0;
1390679128.66400003433227539062;1390679128.82100009918212890625;8.722;0.375;-0.727;486;484;484;1;
1390679128.82100009918212890625;1390679128.96199989318847656250;-3.432;-5.894;1.845;482;480;480;1;
1390679128.96199989318847656250;1390679129.13400006294250488281;0.000;-0.000;-0.000;496;476;476;0;
1390679129.13400006294250488281;1390679129.24600005149841308594;0.000;-0.000;-0.000;487;379;378;0;
1390679129.24600005149841308594;1390679129.38700008392333984375;1.257;-0.458;-0.182;483;472;472;1;
1390679129.38700008392333984375;1390679129.54600000381469726562;0.794;-2.719;0.437;499;496;496;1;
1390679129.54600000381469726562;1390679129.72600007057189941406;-0.565;0.410;-0.161;486;475;475;1;
1390679129.72600007057189941406;1390679129.87800002098083496094;-0.884;-0.206;0.240;489;482;482;1;
1390679129.87800002098083496094;1390679130.05399990081787109375;-2.309;-0.035;-0.278;505;499;499;1;
1390679130.05399990081787109375;1390679130.20000004768371582031;1.774;1.723;-0.259;487;479;479;1;
1390679130.20000004768371582031;1390679130.34500002861022949219;-2.214;-2.469;0.295;494;489;489;1;
1390679130.34500002861022949219;1390679130.49300003051757812500;-1.741;-1.492;0.781;485;483;483;1;
1390679130.49300003051757812500;1390679130.65799999237060546875;-0.619;-2.656;0.558;493;490;490;1;
1390679130.65799999237060546875;1390679130.81500005722045898438;-0.291;-2.853;0.473;496;491;491;1;
1390679130.81500005722045898438;1390679130.95900011062622070312;-2.943;0.537;0.011;497;493;493;1;
1390679130.95900011062622070312;1390679131.08800005912780761719;0.680;-0.052;-0.245;473;469;469;1;
1390679131.08800005912780761719;1390679131.22600007057189941406;1.789;0.783;-0.203;447;447;447;1;
1390679131.22600007057189941406;1390679131.37800002098083496094;-1.607;2.122;-0.352;434;431;431;1;
1390679131.37800002098083496094;1390679131.50799989700317382812;-1.011;0.366;-0.125;382;380;380;1;
1390679131.50799989700317382812;1390679131.68000006675720214844;0.872;-3.106;0.768;468;466;466;1;
1390679131.68000006675720214844;1390679131.84800004959106445312;0.667;-3.957;0.660;471;468;468;1;
1390679131.84800004959106445312;1390679131.98300004005432128906;-0.833;1.809;-0.445;475;470;458;1;
1390679131.98300004005432128906;1390679132.15000009536743164062;1.400;-1.135;0.529;469;469;469;1;
1390679132.15000009536743164062;1390679132.30800008773803710938;0.191;-0.632;0.617;493;488;488;1;
1390679132.30800008773803710938;1390679132.43799996376037597656;0.675;-0.497;0.274;498;491;491;1;
1390679132.43799996376037597656;1390679132.57800006866455078125;-1.651;-1.798;-0.057;494;488;488;1;
1390679132.57800006866455078125;1390679132.71799993515014648438;-1.293;-1.127;0.267;487;485;485;1;
1390679132.71799993515014648438;1390679132.87199997901916503906;-1.112;0.280;0.048;495;493;493;1;
