length=;33;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679676.18700003623962402344;1390679676.48600006103515625000;1.003;1.271;-0.539;483;473;473;1;
1390679676.48600006103515625000;1390679676.63199996948242187500;2.631;-1.259;0.461;482;474;474;1;
1390679676.63199996948242187500;1390679676.77300000190734863281;0.234;2.094;-0.110;486;482;482;1;
1390679676.77300000190734863281;1390679676.91799998283386230469;1.912;2.004;-0.378;483;476;476;1;
1390679676.91799998283386230469;1390679677.07200002670288085938;-0.621;1.500;-0.097;490;481;481;1;
1390679677.07200002670288085938;1390679677.27200007438659667969;1.756;0.751;-0.139;489;487;487;1;
1390679677.27200007438659667969;1390679677.42700004577636718750;1.401;-1.678;0.209;479;473;473;1;
1390679677.42700004577636718750;1390679677.58500003814697265625;-1.512;-1.839;0.386;483;478;478;1;
1390679677.58500003814697265625;1390679677.76999998092651367188;0.844;0.346;-0.037;481;474;474;1;
1390679677.76999998092651367188;1390679677.93400001525878906250;0.235;0.915;-0.068;484;477;477;1;
1390679677.93400001525878906250;1390679678.08200001716613769531;-0.065;-1.012;0.434;493;490;490;1;
1390679678.08200001716613769531;1390679678.22900009155273437500;-0.707;-3.189;0.618;488;478;478;1;
1390679678.22900009155273437500;1390679678.39100003242492675781;0.533;-0.891;0.010;479;468;468;1;
1390679678.39100003242492675781;1390679678.53299999237060546875;-1.298;-0.753;0.016;486;480;480;1;
1390679678.53299999237060546875;1390679678.70300006866455078125;-2.237;-0.362;-0.103;483;478;478;1;
1390679678.70300006866455078125;1390679678.85199999809265136719;0.831;1.998;-0.268;493;488;488;1;
1390679678.85199999809265136719;1390679678.98600006103515625000;2.223;-0.897;0.262;490;484;484;1;
1390679678.98600006103515625000;1390679679.14000010490417480469;-1.213;2.132;-0.422;488;481;481;1;
1390679679.14000010490417480469;1390679679.33200001716613769531;0.753;-0.465;0.165;491;483;483;1;
1390679679.33200001716613769531;1390679679.51500010490417480469;1.536;1.683;-0.321;491;485;485;1;
1390679679.51500010490417480469;1390679679.65100002288818359375;0.621;-2.144;0.509;486;479;479;1;
1390679679.65100002288818359375;1390679679.78800010681152343750;1.390;-3.804;0.403;499;491;491;1;
1390679679.78800010681152343750;1390679679.93400001525878906250;1.657;-0.503;0.043;498;494;494;1;
1390679679.93400001525878906250;1390679680.10100007057189941406;3.500;0.600;-0.164;500;495;495;1;
1390679680.10100007057189941406;1390679680.24699997901916503906;-1.006;1.050;-0.403;484;482;482;1;
1390679680.24699997901916503906;1390679681.77500009536743164062;4.600;-0.074;-0.084;492;485;485;1;
1390679681.77500009536743164062;1390679681.93700003623962402344;0.436;3.432;-0.715;439;434;434;1;
1390679681.93700003623962402344;1390679682.06200003623962402344;1.289;2.112;-0.584;485;480;480;1;
1390679682.06200003623962402344;1390679682.20399999618530273438;1.951;-0.066;0.088;468;464;464;1;
1390679682.20399999618530273438;1390679682.33200001716613769531;-0.813;-0.798;0.126;473;469;469;1;
1390679682.33200001716613769531;1390679682.45700001716613769531;0.850;1.394;-0.366;479;473;473;1;
1390679682.45700001716613769531;1390679682.59200000762939453125;-0.699;1.175;0.126;464;457;457;1;
1390679682.59200000762939453125;1390679682.71000003814697265625;-0.945;1.764;-0.243;435;432;432;1;
