length=;50;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390678470.51399993896484375000;1390678470.64000010490417480469;-0.704;-2.239;0.570;485;471;471;1;
1390678470.64000010490417480469;1390678470.76399993896484375000;-1.886;-3.154;0.972;482;469;469;1;
1390678470.76399993896484375000;1390678470.94799995422363281250;-0.809;1.319;-0.328;487;479;479;1;
1390678470.94799995422363281250;1390678471.07299995422363281250;1.362;-0.662;-0.479;489;484;484;1;
1390678471.07299995422363281250;1390678471.20700001716613769531;-0.986;1.108;0.215;474;466;466;1;
1390678471.20700001716613769531;1390678471.34500002861022949219;1.199;2.226;-0.170;477;463;463;1;
1390678471.34500002861022949219;1390678471.47900009155273437500;3.591;-0.203;-0.196;489;478;478;1;
1390678471.47900009155273437500;1390678471.61700010299682617188;-0.739;1.259;-0.175;485;480;480;1;
1390678471.61700010299682617188;1390678471.76999998092651367188;0.936;-0.762;0.009;476;470;470;1;
1390678471.76999998092651367188;1390678471.91400003433227539062;-1.646;0.339;-0.090;482;473;473;1;
1390678471.91400003433227539062;1390678472.03200006484985351562;-2.856;1.673;-0.226;483;473;473;1;
1390678472.03200006484985351562;1390678472.21300005912780761719;-0.033;1.945;-0.191;488;482;482;1;
1390678472.21300005912780761719;1390678472.35199999809265136719;-1.148;1.292;-0.529;488;482;482;1;
1390678472.35199999809265136719;1390678472.51600003242492675781;1.832;-2.425;0.319;483;480;480;1;
1390678472.51600003242492675781;1390678472.65700006484985351562;-2.975;-2.051;0.595;485;478;478;1;
1390678472.65700006484985351562;1390678472.80100011825561523438;1.564;-0.212;0.026;484;473;473;1;
1390678472.80100011825561523438;1390678472.96000003814697265625;-1.152;-1.789;0.279;486;480;480;1;
1390678472.96000003814697265625;1390678473.08599996566772460938;-1.982;-2.176;0.837;494;489;489;1;
1390678473.08599996566772460938;1390678473.21900010108947753906;-2.384;-0.155;0.033;480;474;474;1;
1390678473.21900010108947753906;1390678473.34200000762939453125;1.591;3.830;-0.529;476;466;466;1;
1390678473.34200000762939453125;1390678473.49200010299682617188;-1.808;-2.105;0.126;498;490;490;1;
1390678473.49200010299682617188;1390678473.63400006294250488281;0.602;4.628;-0.935;488;476;476;1;
1390678473.63400006294250488281;1390678473.78900003433227539062;-0.973;-1.724;0.543;482;477;477;1;
1390678473.78900003433227539062;1390678473.94400000572204589844;0.944;-2.090;0.363;496;482;482;1;
1390678473.94400000572204589844;1390678474.08100008964538574219;-0.875;-0.639;-0.281;488;478;478;1;
1390678474.08100008964538574219;1390678474.24200010299682617188;-1.319;0.144;0.157;491;483;483;1;
1390678474.24200010299682617188;1390678474.38199996948242187500;-0.844;-3.398;0.752;488;477;477;1;
1390678474.38199996948242187500;1390678474.52999997138977050781;0.095;-3.775;0.859;482;474;474;1;
1390678474.52999997138977050781;1390678474.68000006675720214844;2.300;-0.905;0.275;475;468;468;1;
1390678474.68000006675720214844;1390678474.81900000572204589844;-1.837;2.481;-0.573;483;479;479;1;
1390678474.81900000572204589844;1390678474.96600008010864257812;1.239;-2.947;0.909;484;476;476;1;
1390678474.96600008010864257812;1390678475.10700011253356933594;4.321;3.239;-0.470;485;472;472;1;
1390678475.10700011253356933594;1390678475.25000000000000000000;1.360;-0.454;-0.141;476;465;465;1;
1390678475.25000000000000000000;1390678475.39700007438659667969;-0.276;1.289;-0.309;492;485;485;1;
1390678475.39700007438659667969;1390678475.54600000381469726562;-1.347;3.456;-0.428;482;473;473;1;
1390678475.54600000381469726562;1390678475.66300010681152343750;-1.486;-1.694;0.241;493;482;482;1;
1390678475.66300010681152343750;1390678475.83500003814697265625;-0.158;1.092;-0.430;483;475;475;1;
1390678475.83500003814697265625;1390678475.96000003814697265625;2.350;1.336;-0.340;485;478;478;1;
1390678475.96000003814697265625;1390678476.10400009155273437500;0.051;0.617;-0.440;485;476;476;1;
1390678476.10400009155273437500;1390678476.26300001144409179688;-0.616;0.392;-0.242;494;484;484;1;
1390678476.26300001144409179688;1390678476.43600010871887207031;-0.967;1.580;-0.099;488;481;481;1;
1390678476.43600010871887207031;1390678476.57100009918212890625;-1.704;-1.713;0.213;480;474;474;1;
1390678476.57100009918212890625;1390678476.71700000762939453125;-0.538;1.488;-0.694;487;479;479;1;
1390678476.71700000762939453125;1390678476.83100008964538574219;-0.401;-1.232;0.503;478;467;467;1;
1390678476.83100008964538574219;1390678476.99699997901916503906;-4.621;-3.870;0.757;487;477;477;1;
1390678476.99699997901916503906;1390678477.10500001907348632812;-0.264;0.884;-0.434;478;469;469;1;
1390678477.10500001907348632812;1390678477.23699998855590820312;0.328;-1.953;0.189;484;475;475;1;
1390678477.23699998855590820312;1390678477.36100006103515625000;1.813;2.973;-0.645;492;489;489;1;
1390678477.36100006103515625000;1390678477.50500011444091796875;-0.896;-1.188;0.668;485;480;480;1;
1390678477.50500011444091796875;1390678477.65100002288818359375;-3.218;4.037;-0.584;478;466;466;1;
