length=;778;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390678731.60100007057189941406;1390678731.75600004196166992188;-2.192;-4.077;0.933;486;483;483;1;
1390678731.75600004196166992188;1390678731.92700004577636718750;2.563;3.984;-0.860;484;474;474;1;
1390678731.92700004577636718750;1390678732.08299994468688964844;-5.399;-2.846;0.551;492;485;485;1;
1390678732.08299994468688964844;1390678732.24600005149841308594;-1.057;0.733;-0.322;487;482;482;1;
1390678732.24600005149841308594;1390678732.38400006294250488281;1.785;1.389;-0.508;482;474;474;1;
1390678732.38400006294250488281;1390678732.55500006675720214844;-2.993;-1.935;0.688;479;474;474;1;
1390678732.55500006675720214844;1390678732.72000002861022949219;-0.682;2.802;-0.475;474;470;470;1;
1390678732.72000002861022949219;1390678732.90700006484985351562;-0.319;-2.564;0.697;486;476;476;1;
1390678732.90700006484985351562;1390678733.11700010299682617188;-2.374;1.200;-0.124;487;474;474;1;
1390678733.11700010299682617188;1390678733.29699993133544921875;0.817;0.695;-0.145;482;478;478;1;
1390678733.29699993133544921875;1390678733.44000005722045898438;0.245;-1.235;0.430;483;472;472;1;
1390678733.44000005722045898438;1390678733.64400005340576171875;-3.765;-1.989;0.477;485;479;479;1;
1390678733.64400005340576171875;1390678733.77800011634826660156;1.634;2.078;-0.310;491;472;472;1;
1390678733.77800011634826660156;1390678733.93899989128112792969;0.535;-3.772;0.769;480;475;475;1;
1390678733.93899989128112792969;1390678734.07500004768371582031;-1.990;-3.843;0.541;489;485;485;1;
1390678734.07500004768371582031;1390678734.21600008010864257812;3.406;0.484;0.061;491;480;480;1;
1390678734.21600008010864257812;1390678734.38899993896484375000;-2.131;-0.143;0.035;491;477;477;1;
1390678734.38899993896484375000;1390678734.57800006866455078125;0.796;0.559;-0.084;488;478;478;1;
1390678734.57800006866455078125;1390678734.71300005912780761719;-0.381;2.057;-0.260;484;471;471;1;
1390678734.71300005912780761719;1390678734.87100005149841308594;-2.133;3.210;-0.584;495;485;485;1;
1390678734.87100005149841308594;1390678735.01799988746643066406;0.818;2.753;-0.931;485;477;477;1;
1390678735.01799988746643066406;1390678735.16499996185302734375;-2.378;4.532;-0.962;476;470;470;1;
1390678735.16499996185302734375;1390678735.30200004577636718750;0.592;-0.512;0.356;496;484;484;1;
1390678735.30200004577636718750;1390678735.46300005912780761719;0.501;-0.276;0.529;484;476;476;1;
1390678735.46300005912780761719;1390678735.60700011253356933594;-1.597;-5.236;1.297;483;479;479;1;
1390678735.60700011253356933594;1390678735.74900007247924804688;3.493;-1.154;0.331;469;466;466;1;
1390678735.74900007247924804688;1390678735.89100003242492675781;5.211;-0.215;0.084;422;419;419;1;
1390678735.89100003242492675781;1390678736.03699994087219238281;5.068;-1.038;0.084;487;487;487;1;
1390678736.03699994087219238281;1390678736.24900007247924804688;0.000;-0.000;-0.000;462;260;260;0;
1390678736.24900007247924804688;1390678736.38400006294250488281;5.539;3.312;-1.105;493;492;492;1;
1390678736.38400006294250488281;1390678736.55200004577636718750;3.666;-0.214;0.250;497;494;494;1;
1390678736.55200004577636718750;1390678736.70600008964538574219;4.026;2.595;-0.381;488;488;488;1;
1390678736.70600008964538574219;1390678736.85100007057189941406;-1.007;-1.360;0.158;485;480;480;1;
1390678736.85100007057189941406;1390678736.99600005149841308594;-2.255;0.008;0.057;485;483;483;1;
1390678736.99600005149841308594;1390678737.16300010681152343750;-0.031;1.368;-0.472;501;493;493;1;
1390678737.16300010681152343750;1390678737.31500005722045898438;-1.147;-0.874;0.103;493;492;492;1;
1390678737.31500005722045898438;1390678737.46300005912780761719;1.501;-1.047;0.200;495;491;491;1;
1390678737.46300005912780761719;1390678737.60500001907348632812;0.207;0.725;-0.175;488;487;487;1;
1390678737.60500001907348632812;1390678737.76399993896484375000;0.129;-2.969;0.640;493;490;490;1;
1390678737.76399993896484375000;1390678737.92499995231628417969;-2.570;-1.805;0.887;481;473;473;1;
1390678737.92499995231628417969;1390678738.09299993515014648438;-9.424;-5.971;2.464;490;489;489;1;
1390678738.09299993515014648438;1390678738.25200009346008300781;-0.932;2.579;-0.399;487;482;482;1;
1390678738.25200009346008300781;1390678738.42199993133544921875;-0.616;-1.199;0.133;486;480;480;1;
1390678738.42199993133544921875;1390678738.56699991226196289062;-0.153;0.032;0.007;498;492;492;1;
1390678738.56699991226196289062;1390678738.72199988365173339844;-0.029;-0.363;0.037;493;483;483;1;
1390678738.72199988365173339844;1390678738.85999989509582519531;-3.807;0.801;-0.036;487;478;478;1;
1390678738.85999989509582519531;1390678739.02099990844726562500;-3.899;-1.594;0.238;495;491;491;1;
1390678739.02099990844726562500;1390678739.15499997138977050781;-0.621;-0.522;0.180;483;476;476;1;
1390678739.15499997138977050781;1390678739.28699994087219238281;-1.337;-3.438;0.466;495;487;480;1;
1390678739.28699994087219238281;1390678739.44799995422363281250;-0.063;0.109;-0.240;492;488;487;1;
1390678739.44799995422363281250;1390678739.58800005912780761719;-2.057;3.855;-0.916;483;480;480;1;
1390678739.58800005912780761719;1390678739.74399995803833007812;-3.327;0.458;-0.008;495;494;494;1;
1390678739.74399995803833007812;1390678739.89800000190734863281;3.630;-0.611;0.127;486;480;480;1;
1390678739.89800000190734863281;1390678740.03500008583068847656;2.938;0.369;0.126;457;454;454;1;
1390678740.03500008583068847656;1390678740.18199992179870605469;-0.075;-2.520;0.403;483;483;483;1;
1390678740.18199992179870605469;1390678740.34699988365173339844;1.815;-1.178;0.191;428;426;426;1;
1390678740.34699988365173339844;1390678740.50399994850158691406;-0.111;0.987;-0.269;434;430;430;1;
1390678740.50399994850158691406;1390678740.70300006866455078125;-1.282;-0.898;0.046;398;396;396;1;
1390678740.70300006866455078125;1390678740.91700005531311035156;-1.637;2.744;-0.596;456;452;452;1;
1390678740.91700005531311035156;1390678741.08800005912780761719;-0.937;-0.626;-0.017;473;469;469;1;
1390678741.08800005912780761719;1390678741.24000000953674316406;-3.928;1.380;-0.227;459;454;454;1;
1390678741.24000000953674316406;1390678741.38400006294250488281;-1.177;-1.899;0.511;421;415;415;1;
1390678741.38400006294250488281;1390678741.52800011634826660156;-1.053;0.663;-0.154;413;409;409;1;
1390678741.52800011634826660156;1390678741.65700006484985351562;-2.780;-1.961;0.265;365;360;360;1;
1390678741.65700006484985351562;1390678741.78500008583068847656;-0.629;-4.459;0.667;381;376;376;1;
1390678741.78500008583068847656;1390678741.92899990081787109375;-2.653;-1.561;0.300;372;367;367;1;
1390678741.92899990081787109375;1390678742.08599996566772460938;-3.344;1.778;-0.523;357;352;352;1;
1390678742.08599996566772460938;1390678742.24600005149841308594;-0.708;-2.094;0.522;367;361;361;1;
1390678742.24600005149841308594;1390678742.41000008583068847656;-2.267;1.291;-0.057;362;360;360;1;
1390678742.41000008583068847656;1390678742.58100008964538574219;0.028;2.712;-0.846;359;357;357;1;
1390678742.58100008964538574219;1390678742.73200011253356933594;-1.691;-1.517;0.251;327;323;323;1;
1390678742.73200011253356933594;1390678742.86400008201599121094;0.420;-0.041;-0.140;338;333;333;1;
1390678742.86400008201599121094;1390678742.99399995803833007812;-0.561;-1.949;0.379;336;335;335;1;
