length=;124;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679913.97399997711181640625;1390679914.12299990653991699219;0.508;2.030;-0.432;491;489;489;1;
1390679914.12299990653991699219;1390679914.31299996376037597656;0.382;-1.172;0.224;491;485;485;1;
1390679914.31299996376037597656;1390679914.47600007057189941406;-0.841;1.312;-0.358;505;492;492;1;
1390679914.47600007057189941406;1390679914.64400005340576171875;2.070;-0.448;0.154;492;489;489;1;
1390679914.64400005340576171875;1390679914.79200005531311035156;1.759;2.442;-0.561;490;489;489;1;
1390679914.79200005531311035156;1390679914.93499994277954101562;0.598;-3.289;0.981;479;478;478;1;
1390679914.93499994277954101562;1390679915.12700009346008300781;0.744;0.662;-0.082;478;473;473;1;
1390679915.12700009346008300781;1390679915.24499988555908203125;0.336;-0.431;-0.120;477;474;474;1;
1390679915.24499988555908203125;1390679915.40799999237060546875;3.434;-0.213;0.321;490;480;480;1;
1390679915.40799999237060546875;1390679915.56399989128112792969;-1.491;-0.957;0.159;479;478;478;1;
1390679915.56399989128112792969;1390679915.69499993324279785156;0.147;-1.947;0.427;497;490;490;1;
1390679915.69499993324279785156;1390679915.85100007057189941406;0.680;2.875;-0.561;494;487;487;1;
1390679915.85100007057189941406;1390679916.00600004196166992188;-0.112;-0.714;0.069;483;477;477;1;
1390679916.00600004196166992188;1390679916.16700005531311035156;3.979;-3.436;0.598;479;477;477;1;
1390679916.16700005531311035156;1390679916.31399989128112792969;-0.743;-1.932;0.304;492;489;489;1;
1390679916.31399989128112792969;1390679916.50200009346008300781;-0.761;0.055;-0.229;489;484;484;1;
1390679916.50200009346008300781;1390679916.66599988937377929688;0.551;0.385;0.055;489;481;481;1;
1390679916.66599988937377929688;1390679916.83400011062622070312;1.387;-0.366;0.023;482;477;477;1;
1390679916.83400011062622070312;1390679916.98000001907348632812;0.948;2.352;-0.586;501;497;497;1;
1390679916.98000001907348632812;1390679917.09999990463256835938;2.541;2.800;-0.187;490;486;486;1;
1390679917.09999990463256835938;1390679917.26600003242492675781;-1.146;0.584;-0.261;499;491;491;1;
1390679917.26600003242492675781;1390679917.43499994277954101562;-0.554;0.156;-0.004;496;486;486;1;
1390679917.43499994277954101562;1390679917.63400006294250488281;1.342;0.370;-0.271;496;486;486;1;
1390679917.63400006294250488281;1390679917.81200003623962402344;0.593;-1.880;0.189;493;485;485;1;
1390679917.81200003623962402344;1390679917.94199991226196289062;0.932;-2.413;0.625;477;474;474;1;
1390679917.94199991226196289062;1390679918.06699991226196289062;0.480;0.349;-0.209;495;494;494;1;
1390679918.06699991226196289062;1390679918.20499992370605468750;0.549;-1.393;0.328;490;486;486;1;
1390679918.20499992370605468750;1390679918.31399989128112792969;2.770;0.917;-0.091;497;495;495;1;
1390679918.31399989128112792969;1390679918.45600008964538574219;0.946;1.986;-0.269;500;497;497;1;
1390679918.45600008964538574219;1390679918.59599995613098144531;0.623;0.542;-0.005;484;474;474;1;
1390679918.59599995613098144531;1390679918.80399990081787109375;1.467;0.478;0.099;480;471;471;1;
1390679918.80399990081787109375;1390679918.94199991226196289062;0.293;0.171;-0.266;480;475;475;1;
1390679918.94199991226196289062;1390679919.10400009155273437500;-0.315;2.503;-0.279;487;478;478;1;
1390679919.10400009155273437500;1390679919.24099993705749511719;2.961;0.267;0.104;485;477;477;1;
1390679919.24099993705749511719;1390679919.38199996948242187500;-0.072;-0.804;0.209;491;487;487;1;
1390679919.38199996948242187500;1390679919.52900004386901855469;2.313;-0.161;0.113;494;486;486;1;
1390679919.52900004386901855469;1390679919.66899991035461425781;0.493;1.363;-0.228;486;478;478;1;
1390679919.66899991035461425781;1390679919.81100010871887207031;0.981;0.781;-0.419;482;476;476;1;
1390679919.81100010871887207031;1390679919.93899989128112792969;1.412;2.299;-0.325;493;486;486;1;
1390679919.93899989128112792969;1390679920.06399989128112792969;0.937;-1.587;0.271;485;482;482;1;
1390679920.06399989128112792969;1390679920.20399999618530273438;1.534;-0.840;-0.059;480;472;472;1;
1390679920.20399999618530273438;1390679920.35199999809265136719;0.604;0.184;0.008;499;494;494;1;
1390679920.35199999809265136719;1390679920.50699996948242187500;-0.966;-0.019;0.027;495;488;488;1;
1390679920.50699996948242187500;1390679920.65100002288818359375;0.825;-1.879;0.350;496;492;492;1;
1390679920.65100002288818359375;1390679920.78900003433227539062;2.218;1.567;-0.255;482;480;480;1;
1390679920.78900003433227539062;1390679920.92499995231628417969;0.827;-0.331;0.041;488;480;480;1;
1390679920.92499995231628417969;1390679921.07999992370605468750;1.072;-0.776;-0.007;486;482;482;1;
1390679921.07999992370605468750;1390679921.21700000762939453125;-0.484;2.464;-0.378;479;474;474;1;
1390679921.21700000762939453125;1390679921.38199996948242187500;1.094;-3.290;0.727;487;483;483;1;
