length=;168;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680417.20000004768371582031;1390680417.33800005912780761719;4.380;-4.994;1.045;493;484;484;1;
1390680417.33800005912780761719;1390680417.46700000762939453125;1.289;0.183;-0.088;485;471;471;1;
1390680417.46700000762939453125;1390680417.59599995613098144531;-0.056;-2.253;0.649;498;487;487;1;
1390680417.59599995613098144531;1390680417.72300004959106445312;1.016;0.382;-0.186;489;474;474;1;
1390680417.72300004959106445312;1390680417.85400009155273437500;-0.981;-0.405;-0.108;488;479;479;1;
1390680417.85400009155273437500;1390680418.00699996948242187500;0.398;3.588;-0.774;492;485;485;1;
1390680418.00699996948242187500;1390680418.14400005340576171875;-1.092;-1.382;0.552;485;477;477;1;
1390680418.14400005340576171875;1390680418.26999998092651367188;-3.623;-1.504;0.294;494;486;486;1;
1390680418.26999998092651367188;1390680418.39800000190734863281;0.665;0.944;-0.313;478;472;472;1;
1390680418.39800000190734863281;1390680418.51500010490417480469;-0.909;4.330;-0.649;500;493;493;1;
1390680418.51500010490417480469;1390680418.63499999046325683594;2.651;0.249;-0.174;488;481;481;1;
1390680418.63499999046325683594;1390680418.78200006484985351562;-0.888;-2.575;0.601;493;483;483;1;
1390680418.78200006484985351562;1390680418.91400003433227539062;-0.594;-0.604;0.138;487;478;478;1;
1390680418.91400003433227539062;1390680419.04600000381469726562;-1.772;1.276;-0.570;488;480;480;1;
1390680419.04600000381469726562;1390680419.19000005722045898438;1.499;0.464;-0.321;489;482;482;1;
1390680419.19000005722045898438;1390680419.30200004577636718750;-1.509;2.386;-0.721;495;486;486;1;
1390680419.30200004577636718750;1390680419.45099997520446777344;0.467;-0.792;0.519;486;477;477;1;
1390680419.45099997520446777344;1390680419.61199998855590820312;-3.820;1.586;-0.409;485;472;472;1;
1390680419.61199998855590820312;1390680419.74399995803833007812;-3.177;-2.218;0.519;485;473;473;1;
1390680419.74399995803833007812;1390680419.88499999046325683594;2.014;1.637;-0.314;481;476;476;1;
1390680419.88499999046325683594;1390680419.99900007247924804688;1.130;3.322;-1.016;485;480;480;1;
1390680419.99900007247924804688;1390680420.13800001144409179688;-1.304;-0.032;0.120;493;486;486;1;
