length=;168;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390681685.59200000762939453125;1390681685.72499990463256835938;0.102;0.816;-0.095;484;474;474;1;
1390681685.72499990463256835938;1390681685.84500002861022949219;0.593;-0.191;-0.006;479;475;475;1;
1390681685.84500002861022949219;1390681685.96300005912780761719;0.015;-0.352;0.061;497;490;489;1;
1390681685.96300005912780761719;1390681686.09200000762939453125;0.140;-0.645;0.116;483;474;470;1;
1390681686.09200000762939453125;1390681686.23600006103515625000;0.419;0.200;-0.103;489;484;484;1;
1390681686.23600006103515625000;1390681686.39400005340576171875;0.295;0.941;-0.189;487;485;485;1;
1390681686.39400005340576171875;1390681686.53200006484985351562;0.477;-0.168;0.084;486;486;486;1;
1390681686.53200006484985351562;1390681686.68400001525878906250;-0.011;-0.442;0.064;478;470;470;1;
1390681686.68400001525878906250;1390681686.82800006866455078125;-0.010;0.516;-0.111;488;484;484;1;
1390681686.82800006866455078125;1390681687.00200009346008300781;0.333;0.051;-0.008;480;474;469;1;
1390681687.00200009346008300781;1390681687.13299989700317382812;-0.034;-0.051;-0.003;491;490;487;1;
1390681687.13299989700317382812;1390681687.26600003242492675781;0.586;1.102;-0.029;477;469;469;1;
1390681687.26600003242492675781;1390681687.40100002288818359375;0.614;-0.101;0.155;485;482;482;1;
1390681687.40100002288818359375;1390681687.53200006484985351562;7.262;-4.214;0.633;474;467;467;1;
1390681687.53200006484985351562;1390681687.70199990272521972656;2.214;-1.367;0.036;479;473;473;1;
1390681687.70199990272521972656;1390681687.83500003814697265625;-0.114;-0.303;0.051;492;485;485;1;
1390681687.83500003814697265625;1390681688.02800011634826660156;-1.630;-0.075;-0.186;474;468;468;1;
1390681688.02800011634826660156;1390681688.22300004959106445312;-4.125;-2.721;0.841;473;469;469;1;
1390681688.22300004959106445312;1390681688.40100002288818359375;-5.125;-0.047;0.239;477;470;470;1;
1390681688.40100002288818359375;1390681688.52800011634826660156;-0.346;-1.447;0.399;478;471;471;1;
1390681688.52800011634826660156;1390681688.66100001335144042969;-0.663;-1.174;0.161;461;455;455;1;
1390681688.66100001335144042969;1390681688.79399991035461425781;-0.190;-1.051;0.087;493;489;489;1;
1390681688.79399991035461425781;1390681688.93700003623962402344;-0.044;0.198;-0.070;495;492;492;1;
1390681688.93700003623962402344;1390681689.07100009918212890625;0.358;1.651;-0.274;475;471;471;1;
1390681689.07100009918212890625;1390681689.20000004768371582031;0.180;0.787;-0.195;468;463;463;1;
1390681689.20000004768371582031;1390681689.33400011062622070312;1.156;-0.421;0.133;490;483;483;1;
1390681689.33400011062622070312;1390681689.46700000762939453125;1.803;0.445;-0.155;480;472;472;1;
1390681689.46700000762939453125;1390681689.59500002861022949219;1.230;2.266;-0.426;461;457;457;1;
1390681689.59500002861022949219;1390681689.72300004959106445312;0.689;0.787;-0.075;470;463;463;1;
1390681689.72300004959106445312;1390681689.89100003242492675781;-1.081;1.100;-0.183;478;473;473;1;
1390681689.89100003242492675781;1390681690.05900001525878906250;0.006;-2.948;0.484;478;473;473;1;
1390681690.05900001525878906250;1390681690.19700002670288085938;1.489;-2.774;0.664;490;481;481;1;
1390681690.19700002670288085938;1390681690.34200000762939453125;-0.740;0.013;0.076;485;481;481;1;
1390681690.34200000762939453125;1390681690.49000000953674316406;-0.389;2.207;-0.543;485;478;478;1;
1390681690.49000000953674316406;1390681690.63400006294250488281;-1.747;-1.555;0.372;484;479;479;1;
1390681690.63400006294250488281;1390681690.79800009727478027344;-0.226;0.187;-0.020;484;480;480;1;
1390681690.79800009727478027344;1390681690.93899989128112792969;1.632;-0.709;0.097;485;477;477;1;
1390681690.93899989128112792969;1390681691.08800005912780761719;-0.283;-0.039;0.197;477;473;473;1;
1390681691.08800005912780761719;1390681691.20499992370605468750;-0.176;2.031;-0.420;492;485;485;1;
1390681691.20499992370605468750;1390681691.34999990463256835938;-0.761;1.437;-0.474;491;487;487;1;
1390681691.34999990463256835938;1390681691.49699997901916503906;-0.699;0.112;-0.046;486;482;482;1;
1390681691.49699997901916503906;1390681691.64499998092651367188;-0.125;-0.162;0.026;481;474;474;1;
1390681691.64499998092651367188;1390681691.78800010681152343750;-0.581;0.781;-0.096;480;476;476;1;
1390681691.78800010681152343750;1390681691.90799999237060546875;-0.287;-0.150;0.054;481;475;475;1;
1390681691.90799999237060546875;1390681692.07999992370605468750;-0.650;-0.807;0.139;476;471;470;1;
1390681692.07999992370605468750;1390681692.23900008201599121094;-0.664;0.501;-0.045;478;476;476;1;
1390681692.23900008201599121094;1390681692.38100004196166992188;0.103;0.786;-0.130;485;480;480;1;
1390681692.38100004196166992188;1390681692.53699994087219238281;1.958;-0.934;0.230;484;477;477;1;
1390681692.53699994087219238281;1390681692.68000006675720214844;1.541;-1.325;0.275;483;476;476;1;
1390681692.68000006675720214844;1390681692.80500006675720214844;-0.315;-0.500;0.058;499;493;493;1;
1390681692.80500006675720214844;1390681692.93899989128112792969;-0.020;-1.946;0.370;488;481;481;1;
1390681692.93899989128112792969;1390681693.06699991226196289062;-0.680;-0.264;0.016;486;484;484;1;
1390681693.06699991226196289062;1390681693.19400000572204589844;0.030;-0.655;0.078;483;483;483;1;
1390681693.19400000572204589844;1390681693.32999992370605468750;3.452;-2.621;0.253;486;476;476;1;
1390681693.32999992370605468750;1390681693.47499990463256835938;0.760;2.962;-0.344;482;474;474;1;
1390681693.47499990463256835938;1390681693.60899996757507324219;0.160;-2.699;0.473;483;476;476;1;
1390681693.60899996757507324219;1390681693.75900006294250488281;0.465;1.596;-0.357;488;479;479;1;
1390681693.75900006294250488281;1390681693.91899991035461425781;0.168;-0.737;0.139;490;484;484;1;
1390681693.91899991035461425781;1390681694.05599999427795410156;0.203;-0.838;-0.056;471;465;465;1;
1390681694.05599999427795410156;1390681694.20099997520446777344;-0.133;-1.538;0.105;481;475;475;1;
1390681694.20099997520446777344;1390681694.32999992370605468750;1.919;-0.457;-0.002;503;496;496;1;
1390681694.32999992370605468750;1390681694.47499990463256835938;3.122;0.457;-0.289;477;474;474;1;
1390681694.47499990463256835938;1390681694.61599993705749511719;0.503;-1.031;0.074;483;479;479;1;
1390681694.61599993705749511719;1390681694.75000000000000000000;0.041;0.396;-0.409;487;480;480;1;
1390681694.75000000000000000000;1390681694.89499998092651367188;1.192;1.831;-0.536;475;469;469;1;
1390681694.89499998092651367188;1390681695.03500008583068847656;-0.808;-1.287;-0.129;472;470;470;1;
1390681695.03500008583068847656;1390681695.17400002479553222656;-1.795;2.173;-0.206;488;487;487;1;
1390681695.17400002479553222656;1390681695.33400011062622070312;-1.825;-1.545;0.074;470;462;462;1;
1390681695.33400011062622070312;1390681695.47699999809265136719;-1.768;2.338;-0.683;474;470;470;1;
1390681695.47699999809265136719;1390681695.62500000000000000000;-2.062;2.606;-0.785;472;464;464;1;
