length=;109;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679881.51799988746643066406;1390679881.68300008773803710938;-0.005;1.667;-0.315;418;413;413;1;
1390679881.68300008773803710938;1390679881.84599995613098144531;1.451;2.068;-0.322;379;376;376;1;
1390679881.84599995613098144531;1390679882.02699995040893554688;-2.315;0.406;0.177;472;468;468;1;
1390679882.02699995040893554688;1390679882.20700001716613769531;0.277;0.483;-0.086;444;439;439;1;
1390679882.20700001716613769531;1390679882.37800002098083496094;-0.580;-1.313;0.468;469;465;465;1;
1390679882.37800002098083496094;1390679882.51799988746643066406;0.037;0.593;-0.098;499;492;492;1;
1390679882.51799988746643066406;1390679882.66499996185302734375;-2.088;2.056;-0.168;463;455;455;1;
1390679882.66499996185302734375;1390679882.80999994277954101562;0.622;0.602;-0.178;475;470;470;1;
1390679882.80999994277954101562;1390679882.97900009155273437500;0.083;1.076;-0.273;483;469;469;1;
1390679882.97900009155273437500;1390679883.16000008583068847656;-0.214;-1.633;0.194;447;439;439;1;
1390679883.16000008583068847656;1390679883.30900001525878906250;-0.474;0.742;-0.047;470;464;464;1;
1390679883.30900001525878906250;1390679883.45000004768371582031;-0.555;0.938;-0.348;493;486;486;1;
1390679883.45000004768371582031;1390679883.60400009155273437500;1.009;0.689;-0.057;476;470;470;1;
1390679883.60400009155273437500;1390679883.76600003242492675781;-2.708;-1.265;0.105;475;464;464;1;
1390679883.76600003242492675781;1390679883.91100001335144042969;-0.297;-0.337;0.223;469;462;462;1;
1390679883.91100001335144042969;1390679884.06500005722045898438;-1.399;-2.809;0.464;486;474;474;1;
1390679884.06500005722045898438;1390679884.21700000762939453125;-0.354;-0.529;0.104;503;501;501;1;
1390679884.21700000762939453125;1390679884.36500000953674316406;2.313;0.865;-0.319;477;469;469;1;
1390679884.36500000953674316406;1390679884.50900006294250488281;-1.586;-1.283;0.380;488;482;482;1;
1390679884.50900006294250488281;1390679884.62299990653991699219;-1.034;-1.989;0.421;487;484;484;1;
1390679884.62299990653991699219;1390679884.74000000953674316406;2.915;2.022;-0.092;489;484;484;1;
1390679884.74000000953674316406;1390679884.91100001335144042969;-1.036;-0.172;-0.195;491;483;483;1;
1390679884.91100001335144042969;1390679885.06599998474121093750;1.164;1.111;-0.349;491;487;487;1;
1390679885.06599998474121093750;1390679885.20900011062622070312;2.477;1.798;-0.513;484;476;476;1;
1390679885.20900011062622070312;1390679885.36800003051757812500;2.356;3.241;-0.561;478;470;470;1;
1390679885.36800003051757812500;1390679885.50300002098083496094;1.168;-1.037;0.185;470;467;467;1;
1390679885.50300002098083496094;1390679885.62700009346008300781;-0.200;0.597;-0.120;454;447;447;1;
1390679885.62700009346008300781;1390679885.75900006294250488281;1.848;-0.716;-0.034;396;395;395;1;
1390679885.75900006294250488281;1390679885.88100004196166992188;0.422;0.099;0.070;444;442;442;1;
1390679885.88100004196166992188;1390679886.00300002098083496094;1.736;0.445;-0.023;433;430;430;1;
1390679886.00300002098083496094;1390679886.14100003242492675781;0.872;0.788;-0.174;441;438;438;1;
1390679886.14100003242492675781;1390679886.26500010490417480469;0.712;0.186;0.118;412;411;411;1;
1390679886.26500010490417480469;1390679886.41300010681152343750;1.505;0.643;-0.119;427;426;426;1;
1390679886.41300010681152343750;1390679886.55800008773803710938;0.381;-0.430;-0.138;455;452;452;1;
1390679886.55800008773803710938;1390679886.70300006866455078125;1.544;-1.424;0.394;422;419;419;1;
1390679886.70300006866455078125;1390679886.88299989700317382812;1.906;0.394;0.032;456;455;455;1;
1390679886.88299989700317382812;1390679887.02300000190734863281;0.325;-3.702;0.691;462;457;457;1;
1390679887.02300000190734863281;1390679887.14599990844726562500;-0.208;0.860;-0.427;465;458;458;1;
1390679887.14599990844726562500;1390679887.25799989700317382812;-1.588;2.815;-0.579;437;431;431;1;
1390679887.25799989700317382812;1390679887.37800002098083496094;-0.075;-0.354;0.104;432;426;426;1;
1390679887.37800002098083496094;1390679887.50200009346008300781;1.292;-0.239;-0.171;443;440;440;1;
1390679887.50200009346008300781;1390679887.61500000953674316406;1.026;2.922;-0.514;465;455;455;1;
1390679887.61500000953674316406;1390679887.72300004959106445312;0.532;-0.805;0.075;448;444;444;1;
1390679887.72300004959106445312;1390679887.86500000953674316406;1.960;1.338;0.005;472;467;467;1;
1390679887.86500000953674316406;1390679888.01799988746643066406;1.813;0.942;-0.352;484;477;477;1;
1390679888.01799988746643066406;1390679888.15100002288818359375;1.395;0.149;0.122;486;480;480;1;
1390679888.15100002288818359375;1390679888.29200005531311035156;-0.362;0.407;0.036;480;477;477;1;
1390679888.29200005531311035156;1390679888.40799999237060546875;0.496;-0.781;0.085;483;474;474;1;
1390679888.40799999237060546875;1390679888.58500003814697265625;0.442;1.617;-0.208;483;479;479;1;
1390679888.58500003814697265625;1390679888.71300005912780761719;-0.814;0.832;0.007;476;468;468;1;
1390679888.71300005912780761719;1390679888.88100004196166992188;-2.025;-0.884;0.096;496;486;486;1;
1390679888.88100004196166992188;1390679889.03600001335144042969;0.413;-0.356;0.186;483;481;481;1;
1390679889.03600001335144042969;1390679889.19600009918212890625;1.437;-3.124;0.408;498;486;486;1;
1390679889.19600009918212890625;1390679889.34800004959106445312;1.788;0.845;0.093;493;489;489;1;
1390679889.34800004959106445312;1390679889.48900008201599121094;-0.226;-1.773;0.710;485;479;479;1;
1390679889.48900008201599121094;1390679889.62400007247924804688;0.392;0.324;-0.016;482;479;479;1;
1390679889.62400007247924804688;1390679889.79600000381469726562;-0.531;0.483;0.033;487;483;483;1;
1390679889.79600000381469726562;1390679889.91400003433227539062;-0.914;0.528;-0.176;472;468;468;1;
1390679889.91400003433227539062;1390679890.06399989128112792969;-0.622;-1.026;0.152;494;489;489;1;
1390679890.06399989128112792969;1390679890.23300004005432128906;1.509;-0.169;-0.012;480;474;474;1;
1390679890.23300004005432128906;1390679890.37500000000000000000;-0.270;0.629;-0.119;482;469;469;1;
1390679890.37500000000000000000;1390679890.51600003242492675781;-2.339;-0.241;-0.013;493;487;487;1;
1390679890.51600003242492675781;1390679890.66799998283386230469;-1.450;-4.300;1.046;490;483;483;1;
1390679890.66799998283386230469;1390679890.81200003623962402344;1.138;1.252;-0.327;495;494;494;1;
1390679890.81200003623962402344;1390679890.99600005149841308594;0.570;5.437;-0.838;496;487;487;1;
1390679890.99600005149841308594;1390679891.11500000953674316406;0.913;0.152;-0.077;479;467;467;1;
1390679891.11500000953674316406;1390679891.24499988555908203125;-0.304;1.082;-0.287;497;492;492;1;
1390679891.24499988555908203125;1390679891.37100005149841308594;-1.065;-0.475;0.077;489;483;483;1;
1390679891.37100005149841308594;1390679891.51900005340576171875;-0.730;0.167;0.053;491;486;486;1;
1390679891.51900005340576171875;1390679891.63800001144409179688;-1.072;0.553;-0.242;480;474;474;1;
1390679891.63800001144409179688;1390679891.76300001144409179688;-1.966;0.035;-0.052;497;491;491;1;
1390679891.76300001144409179688;1390679891.91700005531311035156;-1.982;-0.770;0.179;482;473;473;1;
1390679891.91700005531311035156;1390679892.07500004768371582031;0.225;0.152;-0.060;483;470;470;1;
1390679892.07500004768371582031;1390679892.22499990463256835938;1.160;1.751;-0.281;490;481;481;1;
1390679892.22499990463256835938;1390679892.35400009155273437500;-0.108;1.584;-0.253;499;487;487;1;
1390679892.35400009155273437500;1390679892.49600005149841308594;-2.490;0.618;-0.086;488;483;483;1;
1390679892.49600005149841308594;1390679892.64100003242492675781;-0.515;-0.363;0.003;487;477;477;1;
1390679892.64100003242492675781;1390679892.80500006675720214844;-0.714;-0.670;0.002;489;485;485;1;
