length=;304;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390678906.54999995231628417969;1390678906.69600009918212890625;1.280;0.060;-0.161;500;494;494;1;
1390678906.69600009918212890625;1390678906.87199997901916503906;0.070;-1.834;0.156;480;474;474;1;
1390678906.87199997901916503906;1390678907.01200008392333984375;0.621;-3.036;0.480;491;487;487;1;
1390678907.01200008392333984375;1390678907.15599989891052246094;-0.860;1.596;-0.304;486;475;475;1;
1390678907.15599989891052246094;1390678907.34500002861022949219;0.099;0.231;0.335;487;480;480;1;
1390678907.34500002861022949219;1390678907.52600002288818359375;1.138;2.425;-0.352;488;486;486;1;
1390678907.52600002288818359375;1390678907.67899990081787109375;-0.178;-0.365;0.135;490;488;488;1;
1390678907.67899990081787109375;1390678907.82100009918212890625;-0.840;-2.702;0.362;484;481;481;1;
1390678907.82100009918212890625;1390678907.94400000572204589844;0.943;0.057;0.191;480;479;479;1;
1390678907.94400000572204589844;1390678908.11599993705749511719;1.469;1.176;-0.043;493;488;488;1;
1390678908.11599993705749511719;1390678908.24300003051757812500;1.920;-0.448;0.232;495;488;488;1;
1390678908.24300003051757812500;1390678908.38700008392333984375;0.529;-0.588;0.079;495;493;493;1;
1390678908.38700008392333984375;1390678908.52500009536743164062;-1.917;1.063;-0.253;478;473;473;1;
1390678908.52500009536743164062;1390678908.68099999427795410156;-0.850;0.081;-0.063;476;473;473;1;
1390678908.68099999427795410156;1390678908.81500005722045898438;-1.710;-1.156;0.167;487;483;483;1;
1390678908.81500005722045898438;1390678908.95799994468688964844;2.100;1.081;-0.510;490;486;486;1;
1390678908.95799994468688964844;1390678909.09400010108947753906;0.658;0.146;-0.072;483;473;473;1;
1390678909.09400010108947753906;1390678909.21399998664855957031;-0.048;-0.703;0.045;461;453;453;1;
1390678909.21399998664855957031;1390678909.35800004005432128906;0.912;1.769;-0.337;452;442;442;1;
1390678909.35800004005432128906;1390678909.51699995994567871094;0.482;0.262;-0.211;460;455;455;1;
1390678909.51699995994567871094;1390678909.70900011062622070312;0.358;-2.437;0.391;486;478;478;1;
1390678909.70900011062622070312;1390678909.86100006103515625000;0.283;-2.109;0.490;447;444;444;1;
1390678909.86100006103515625000;1390678910.02300000190734863281;-2.610;-2.688;0.296;464;459;459;1;
1390678910.02300000190734863281;1390678910.17100000381469726562;0.002;-1.577;0.189;465;459;459;1;
1390678910.17100000381469726562;1390678910.32500004768371582031;2.662;-1.176;0.001;464;464;464;1;
1390678910.32500004768371582031;1390678910.46900010108947753906;-1.313;-0.166;0.114;457;455;455;1;
1390678910.46900010108947753906;1390678910.62299990653991699219;0.722;-3.186;0.508;454;448;448;1;
1390678910.62299990653991699219;1390678910.75900006294250488281;0.504;-2.516;0.714;471;464;464;1;
