length=;458;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679453.08500003814697265625;1390679453.26300001144409179688;0.802;-0.001;-0.100;497;492;492;1;
1390679453.26300001144409179688;1390679453.40400004386901855469;-1.735;-0.901;0.194;494;486;486;1;
1390679453.40400004386901855469;1390679453.57899999618530273438;-1.106;0.253;-0.197;497;493;493;1;
1390679453.57899999618530273438;1390679453.71600008010864257812;0.827;0.294;-0.123;501;495;495;1;
1390679453.71600008010864257812;1390679453.86500000953674316406;3.062;-1.068;0.347;481;475;475;1;
1390679453.86500000953674316406;1390679454.01300001144409179688;-1.802;-1.039;0.189;502;494;494;1;
1390679454.01300001144409179688;1390679454.14599990844726562500;1.889;-0.107;0.012;489;481;481;1;
1390679454.14599990844726562500;1390679454.29900002479553222656;0.448;0.835;0.067;501;494;494;1;
1390679454.29900002479553222656;1390679454.44000005722045898438;-1.314;-2.271;0.490;492;487;487;1;
1390679454.44000005722045898438;1390679454.57100009918212890625;0.250;-0.182;-0.140;498;493;493;1;
1390679454.57100009918212890625;1390679454.70600008964538574219;-1.872;1.103;-0.189;502;498;498;1;
1390679454.70600008964538574219;1390679454.86299991607666015625;1.346;-2.712;0.450;492;482;482;1;
1390679454.86299991607666015625;1390679455.06500005722045898438;-0.726;-0.735;0.089;486;482;482;1;
1390679455.06500005722045898438;1390679455.19600009918212890625;1.462;1.379;-0.303;485;475;475;1;
1390679455.19600009918212890625;1390679455.36400008201599121094;-0.346;-1.748;0.238;480;476;476;1;
1390679455.36400008201599121094;1390679455.49600005149841308594;0.856;-1.391;0.515;483;476;476;1;
1390679455.49600005149841308594;1390679455.61700010299682617188;1.716;1.438;-0.239;484;481;481;1;
1390679455.61700010299682617188;1390679455.74300003051757812500;2.154;-0.937;0.161;497;494;494;1;
1390679455.74300003051757812500;1390679455.89700007438659667969;1.755;-2.110;0.653;487;478;478;1;
1390679455.89700007438659667969;1390679456.06500005722045898438;2.369;1.655;-0.309;498;491;491;1;
1390679456.06500005722045898438;1390679456.19400000572204589844;2.051;1.388;-0.300;496;487;487;1;
1390679456.19400000572204589844;1390679456.35500001907348632812;-0.069;1.988;-0.575;489;482;482;1;
1390679456.35500001907348632812;1390679456.51300001144409179688;1.352;0.552;-0.018;493;486;486;1;
1390679456.51300001144409179688;1390679456.67700004577636718750;0.775;0.816;-0.195;482;477;477;1;
1390679456.67700004577636718750;1390679456.82200002670288085938;1.563;0.850;-0.172;494;490;490;1;
1390679456.82200002670288085938;1390679456.97900009155273437500;1.208;-1.339;0.077;489;484;484;1;
1390679456.97900009155273437500;1390679457.13700008392333984375;1.034;0.011;-0.282;494;489;489;1;
1390679457.13700008392333984375;1390679457.29200005531311035156;0.595;1.202;-0.286;496;491;491;1;
1390679457.29200005531311035156;1390679457.43700003623962402344;-0.365;0.875;-0.263;481;472;472;1;
1390679457.43700003623962402344;1390679457.57800006866455078125;1.434;-0.935;0.254;480;472;472;1;
1390679457.57800006866455078125;1390679457.72900009155273437500;0.660;-0.624;0.336;497;490;490;1;
1390679457.72900009155273437500;1390679457.87400007247924804688;0.410;0.402;0.026;471;468;468;1;
1390679457.87400007247924804688;1390679458.01300001144409179688;-0.560;1.507;-0.121;489;483;483;1;
1390679458.01300001144409179688;1390679458.17100000381469726562;0.271;-1.243;0.104;480;471;471;1;
1390679458.17100000381469726562;1390679458.31200003623962402344;0.509;0.508;0.042;451;448;448;1;
1390679458.31200003623962402344;1390679458.50200009346008300781;1.081;0.279;-0.152;450;441;441;1;
1390679458.50200009346008300781;1390679458.69400000572204589844;1.786;-1.401;0.298;492;481;481;1;
1390679458.69400000572204589844;1390679458.86500000953674316406;-0.433;-0.499;0.243;486;478;478;1;
1390679458.86500000953674316406;1390679459.06500005722045898438;0.945;1.493;-0.126;439;431;431;1;
1390679459.06500005722045898438;1390679459.23600006103515625000;2.396;0.841;0.009;462;457;457;1;
1390679459.23600006103515625000;1390679459.36999988555908203125;1.314;-1.089;0.347;449;445;445;1;
1390679459.36999988555908203125;1390679459.50799989700317382812;0.718;-2.017;0.498;438;429;429;1;
1390679459.50799989700317382812;1390679459.67600011825561523438;0.737;-0.274;0.081;364;361;361;1;
1390679459.67600011825561523438;1390679459.78099989891052246094;-0.361;1.077;-0.332;484;481;481;1;
1390679459.78099989891052246094;1390679459.96300005912780761719;0.824;-0.577;0.364;462;453;453;1;
