length=;658;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680750.48699998855590820312;1390680750.62599992752075195312;0.765;-0.774;0.179;486;481;481;1;
1390680750.62599992752075195312;1390680750.75099992752075195312;-1.682;-0.823;0.042;497;489;489;1;
1390680750.75099992752075195312;1390680750.91100001335144042969;0.304;-2.078;0.364;490;486;486;1;
1390680750.91100001335144042969;1390680751.08100008964538574219;-0.637;0.967;-0.132;501;495;495;1;
1390680751.08100008964538574219;1390680751.24900007247924804688;1.409;0.795;-0.226;493;484;484;1;
1390680751.24900007247924804688;1390680751.39100003242492675781;-1.160;-0.972;0.136;486;475;475;1;
1390680751.39100003242492675781;1390680751.53200006484985351562;-1.040;-1.158;0.234;493;480;480;1;
1390680751.53200006484985351562;1390680751.67100000381469726562;1.589;0.095;0.081;489;481;481;1;
1390680751.67100000381469726562;1390680751.81900000572204589844;0.060;-1.645;0.186;488;478;478;1;
1390680751.81900000572204589844;1390680751.96799993515014648438;-0.101;-0.290;0.093;484;478;478;1;
1390680751.96799993515014648438;1390680752.10400009155273437500;-1.627;1.954;-0.267;478;466;466;1;
1390680752.10400009155273437500;1390680752.24300003051757812500;0.445;-0.444;0.227;491;484;484;1;
1390680752.24300003051757812500;1390680752.39899992942810058594;1.131;-0.672;0.107;488;480;480;1;
1390680752.39899992942810058594;1390680752.53099989891052246094;-0.811;-0.564;0.348;490;481;481;1;
1390680752.53099989891052246094;1390680752.67100000381469726562;1.557;3.509;-0.630;480;475;475;1;
1390680752.67100000381469726562;1390680752.80999994277954101562;1.221;3.292;-0.509;498;488;488;1;
1390680752.80999994277954101562;1390680752.95199990272521972656;0.710;-0.921;0.075;488;484;484;1;
1390680752.95199990272521972656;1390680753.10700011253356933594;0.050;-1.515;0.128;500;497;497;1;
1390680753.10700011253356933594;1390680753.24499988555908203125;1.272;0.054;-0.354;492;485;485;1;
1390680753.24499988555908203125;1390680753.39100003242492675781;1.225;-0.397;-0.038;495;491;491;1;
1390680753.39100003242492675781;1390680753.54200005531311035156;-1.950;-2.052;0.227;488;483;483;1;
1390680753.54200005531311035156;1390680753.66700005531311035156;1.610;-2.995;0.545;496;488;488;1;
1390680753.66700005531311035156;1390680753.78200006484985351562;0.062;-1.285;0.263;485;475;475;1;
1390680753.78200006484985351562;1390680753.91700005531311035156;0.814;-1.965;0.305;492;481;481;1;
1390680753.91700005531311035156;1390680754.03500008583068847656;0.637;-0.029;0.118;492;488;488;1;
1390680754.03500008583068847656;1390680754.17600011825561523438;-2.039;1.943;-0.158;492;486;486;1;
1390680754.17600011825561523438;1390680754.30800008773803710938;1.481;0.043;-0.023;487;476;476;1;
1390680754.30800008773803710938;1390680754.48099994659423828125;0.587;-1.162;-0.023;487;484;484;1;
1390680754.48099994659423828125;1390680754.67600011825561523438;-2.678;-4.422;0.773;472;466;466;1;
1390680754.67600011825561523438;1390680754.89100003242492675781;-4.619;-0.569;0.317;495;486;486;1;
1390680754.89100003242492675781;1390680755.08800005912780761719;1.553;0.208;0.046;485;473;473;1;
1390680755.08800005912780761719;1390680755.25200009346008300781;2.500;-0.487;0.219;489;485;485;1;
1390680755.25200009346008300781;1390680755.40599989891052246094;0.274;-2.387;0.377;491;484;484;1;
1390680755.40599989891052246094;1390680755.53699994087219238281;4.635;-3.383;0.692;489;480;480;1;
1390680755.53699994087219238281;1390680755.68700003623962402344;-1.804;0.000;0.173;491;488;488;1;
1390680755.68700003623962402344;1390680755.81800007820129394531;-0.401;-1.468;0.013;496;491;491;1;
1390680755.81800007820129394531;1390680755.96600008010864257812;1.581;1.505;-0.179;480;474;474;1;
1390680755.96600008010864257812;1390680756.09800004959106445312;0.524;0.562;0.218;497;490;490;1;
1390680756.09800004959106445312;1390680756.23600006103515625000;1.214;-1.352;0.231;486;479;479;1;
1390680756.23600006103515625000;1390680756.39100003242492675781;0.505;-1.099;0.330;487;483;483;1;
1390680756.39100003242492675781;1390680756.54399991035461425781;-1.577;0.191;-0.157;494;486;486;1;
1390680756.54399991035461425781;1390680756.66899991035461425781;-0.653;-0.248;0.208;480;477;477;1;
1390680756.66899991035461425781;1390680756.81500005722045898438;-1.538;0.545;0.148;481;475;475;1;
1390680756.81500005722045898438;1390680756.96000003814697265625;3.476;-0.963;-0.031;460;454;454;1;
