length=;697;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680107.39000010490417480469;1390680107.54200005531311035156;-1.693;-0.716;0.065;482;476;476;1;
1390680107.54200005531311035156;1390680107.67100000381469726562;0.624;-1.022;0.244;485;479;479;1;
1390680107.67100000381469726562;1390680107.81200003623962402344;1.236;0.050;-0.082;490;486;486;1;
1390680107.81200003623962402344;1390680107.94000005722045898438;-1.312;0.652;-0.303;481;475;475;1;
1390680107.94000005722045898438;1390680108.07200002670288085938;0.792;1.028;-0.100;488;484;484;1;
1390680108.07200002670288085938;1390680108.20700001716613769531;-0.507;1.240;-0.058;483;476;476;1;
1390680108.20700001716613769531;1390680108.35500001907348632812;0.496;-1.148;0.317;492;483;483;1;
1390680108.35500001907348632812;1390680108.50600004196166992188;0.608;1.002;0.046;481;474;474;1;
1390680108.50600004196166992188;1390680108.66400003433227539062;0.253;-1.573;0.342;502;499;499;1;
1390680108.66400003433227539062;1390680108.84400010108947753906;0.702;-0.689;0.098;499;493;493;1;
1390680108.84400010108947753906;1390680109.00300002098083496094;-0.727;0.831;-0.245;495;491;491;1;
1390680109.00300002098083496094;1390680109.13499999046325683594;-0.105;-0.423;-0.113;486;480;480;1;
1390680109.13499999046325683594;1390680109.29200005531311035156;-0.565;1.130;-0.063;484;478;478;1;
1390680109.29200005531311035156;1390680109.49300003051757812500;-1.243;0.031;-0.070;483;481;481;1;
1390680109.49300003051757812500;1390680109.63199996948242187500;-0.325;-1.826;0.227;487;478;478;1;
1390680109.63199996948242187500;1390680109.77999997138977050781;-0.248;1.270;-0.413;479;477;477;1;
1390680109.77999997138977050781;1390680109.93400001525878906250;-0.489;-0.592;-0.103;492;485;485;1;
1390680109.93400001525878906250;1390680110.08800005912780761719;-0.620;0.555;-0.082;490;484;484;1;
1390680110.08800005912780761719;1390680110.25000000000000000000;-0.111;0.061;-0.018;493;483;483;1;
1390680110.25000000000000000000;1390680110.42700004577636718750;0.694;-0.913;0.170;492;484;484;1;
1390680110.42700004577636718750;1390680110.60400009155273437500;1.211;1.667;-0.359;494;489;489;1;
1390680110.60400009155273437500;1390680110.75600004196166992188;1.485;0.556;-0.023;477;472;472;1;
1390680110.75600004196166992188;1390680110.99300003051757812500;1.236;1.789;-0.333;483;480;480;1;
1390680110.99300003051757812500;1390680111.16799998283386230469;-0.573;-1.664;0.434;466;460;460;1;
