length=;147;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680991.22399997711181640625;1390680991.36299991607666015625;-1.228;3.999;-0.915;488;486;486;1;
1390680991.36299991607666015625;1390680991.49900007247924804688;2.616;0.342;0.000;481;477;477;1;
1390680991.49900007247924804688;1390680991.65300011634826660156;-0.280;1.267;-0.248;487;480;480;1;
1390680991.65300011634826660156;1390680991.83200001716613769531;0.341;1.427;-0.252;480;477;477;1;
1390680991.83200001716613769531;1390680991.99499988555908203125;0.994;-0.323;-0.019;474;469;469;1;
1390680991.99499988555908203125;1390680992.14400005340576171875;-2.241;-1.184;0.042;485;479;479;1;
1390680992.14400005340576171875;1390680992.29999995231628417969;1.517;2.637;-0.551;496;492;492;1;
1390680992.29999995231628417969;1390680992.45700001716613769531;0.467;-1.377;0.177;473;470;470;1;
1390680992.45700001716613769531;1390680992.59999990463256835938;0.763;1.223;-0.197;487;482;482;1;
1390680992.59999990463256835938;1390680992.75799989700317382812;0.504;0.343;-0.101;483;478;478;1;
1390680992.75799989700317382812;1390680992.90499997138977050781;-1.035;-0.139;0.067;486;480;480;1;
1390680992.90499997138977050781;1390680993.02800011634826660156;-0.247;2.628;-0.357;482;480;480;1;
1390680993.02800011634826660156;1390680993.19499993324279785156;1.848;-0.493;0.060;478;474;474;1;
1390680993.19499993324279785156;1390680993.35599994659423828125;2.585;-0.730;0.153;491;486;486;1;
1390680993.35599994659423828125;1390680993.50099992752075195312;0.068;-0.035;-0.039;497;495;495;1;
1390680993.50099992752075195312;1390680993.65300011634826660156;0.068;-1.524;0.300;487;484;484;1;
1390680993.65300011634826660156;1390680993.79600000381469726562;-2.068;1.131;-0.553;493;480;480;1;
1390680993.79600000381469726562;1390680993.95000004768371582031;-0.099;-0.476;0.019;496;490;490;1;
1390680993.95000004768371582031;1390680994.16000008583068847656;-1.287;1.847;-0.282;492;488;488;1;
1390680994.16000008583068847656;1390680994.33200001716613769531;-0.108;2.489;-0.537;494;490;490;1;
1390680994.33200001716613769531;1390680994.52399992942810058594;-1.923;-2.624;0.447;485;485;485;1;
1390680994.52399992942810058594;1390680994.68000006675720214844;1.783;-2.111;0.585;491;487;487;1;
1390680994.68000006675720214844;1390680994.80900001525878906250;0.629;0.954;-0.047;487;478;478;1;
1390680994.80900001525878906250;1390680994.97000002861022949219;0.462;-1.444;0.407;433;427;427;1;
1390680994.97000002861022949219;1390680995.14899992942810058594;0.754;0.202;-0.154;454;447;447;1;
1390680995.14899992942810058594;1390680995.30299997329711914062;0.573;2.526;-0.346;376;374;374;1;
1390680995.30299997329711914062;1390680995.46799993515014648438;0.777;0.854;-0.245;386;382;382;1;
1390680995.46799993515014648438;1390680995.60599994659423828125;0.772;1.529;-0.471;426;422;422;1;
1390680995.60599994659423828125;1390680995.77399992942810058594;0.386;-0.194;0.160;411;405;405;1;
1390680995.77399992942810058594;1390680995.92799997329711914062;-3.716;2.482;-0.330;453;450;450;1;
1390680995.92799997329711914062;1390680996.07299995422363281250;-1.992;2.710;-0.343;460;458;458;1;
1390680996.07299995422363281250;1390680996.22499990463256835938;-1.461;-0.548;0.343;460;459;459;1;
1390680996.22499990463256835938;1390680996.39400005340576171875;-0.082;2.097;-0.343;479;476;476;1;
1390680996.39400005340576171875;1390680996.56399989128112792969;0.715;-1.876;0.349;483;480;480;1;
1390680996.56399989128112792969;1390680996.70300006866455078125;-1.595;3.606;-0.671;471;465;465;1;
1390680996.70300006866455078125;1390680996.87400007247924804688;-0.802;2.526;-0.420;485;482;482;1;
1390680996.87400007247924804688;1390680997.02399992942810058594;2.737;0.269;0.364;482;477;477;1;
1390680997.02399992942810058594;1390680997.17799997329711914062;-0.069;0.334;-0.071;471;466;466;1;
1390680997.17799997329711914062;1390680997.34100008010864257812;2.017;-0.186;0.181;486;486;486;1;
1390680997.34100008010864257812;1390680997.48099994659423828125;-0.818;1.629;-0.472;472;467;467;1;
1390680997.48099994659423828125;1390680997.61700010299682617188;-1.085;-0.259;0.210;475;470;470;1;
1390680997.61700010299682617188;1390680997.77099990844726562500;-0.584;0.402;-0.240;457;453;453;1;
1390680997.77099990844726562500;1390680997.93400001525878906250;0.702;0.247;-0.078;453;451;451;1;
1390680997.93400001525878906250;1390680998.06599998474121093750;-0.658;-0.392;0.045;477;473;473;1;
1390680998.06599998474121093750;1390680998.23099994659423828125;1.043;1.180;-0.112;494;485;485;1;
1390680998.23099994659423828125;1390680998.43199992179870605469;0.447;0.586;-0.104;477;473;473;1;
1390680998.43199992179870605469;1390680998.60800004005432128906;-1.109;0.181;0.023;493;491;491;1;
1390680998.60800004005432128906;1390680998.76900005340576171875;1.923;1.282;-0.356;481;481;481;1;
1390680998.76900005340576171875;1390680998.93600010871887207031;0.006;-1.100;0.289;463;460;460;1;
1390680998.93600010871887207031;1390680999.10100007057189941406;-1.043;2.431;-0.411;477;473;473;1;
1390680999.10100007057189941406;1390680999.26300001144409179688;-2.025;0.238;0.126;424;421;421;1;
1390680999.26300001144409179688;1390680999.39599990844726562500;1.583;-1.914;0.274;438;433;433;1;
1390680999.39599990844726562500;1390680999.53500008583068847656;-0.415;3.224;-0.496;385;377;377;1;
1390680999.53500008583068847656;1390680999.67300009727478027344;-0.757;-0.162;0.112;454;454;454;1;
1390680999.67300009727478027344;1390680999.80900001525878906250;-0.934;-1.085;0.215;456;453;453;1;
1390680999.80900001525878906250;1390680999.96099996566772460938;1.642;2.189;-0.447;419;415;415;1;
1390680999.96099996566772460938;1390681000.10400009155273437500;1.067;0.084;-0.129;449;446;446;1;
1390681000.10400009155273437500;1390681000.26699995994567871094;-0.340;-3.480;0.507;475;473;473;1;
1390681000.26699995994567871094;1390681000.39599990844726562500;1.180;3.215;-0.646;474;471;471;1;
1390681000.39599990844726562500;1390681000.54800009727478027344;-0.075;-0.525;-0.116;484;482;482;1;
1390681000.54800009727478027344;1390681000.70000004768371582031;-3.018;-1.714;0.097;487;484;484;1;
1390681000.70000004768371582031;1390681000.84699988365173339844;1.056;2.894;-0.590;496;493;493;1;
1390681000.84699988365173339844;1390681000.96600008010864257812;1.648;0.843;0.021;478;474;474;1;
1390681000.96600008010864257812;1390681001.13800001144409179688;0.134;1.216;-0.201;491;488;488;1;
1390681001.13800001144409179688;1390681001.31200003623962402344;-1.951;-0.147;-0.097;492;489;489;1;
