length=;355;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680560.36199998855590820312;1390680560.49499988555908203125;0.594;0.498;-0.111;452;452;452;1;
1390680560.49499988555908203125;1390680560.66100001335144042969;-1.980;-2.537;0.572;430;428;428;1;
1390680560.66100001335144042969;1390680560.78999996185302734375;-0.229;-0.857;-0.172;421;420;420;1;
1390680560.78999996185302734375;1390680560.90400004386901855469;1.304;0.169;-0.007;447;447;447;1;
1390680560.90400004386901855469;1390680561.02900004386901855469;1.152;0.084;0.028;355;353;353;1;
1390680561.02900004386901855469;1390680561.20799994468688964844;0.566;-3.792;0.753;383;382;382;1;
1390680561.20799994468688964844;1390680561.39499998092651367188;-0.031;1.119;-0.329;436;435;433;1;
1390680561.39499998092651367188;1390680561.55399990081787109375;-0.052;-1.391;-0.090;432;432;432;1;
1390680561.55399990081787109375;1390680561.70300006866455078125;1.407;0.227;0.116;433;433;433;1;
1390680561.70300006866455078125;1390680561.84999990463256835938;0.323;-2.177;0.379;423;423;423;1;
1390680561.84999990463256835938;1390680561.99099993705749511719;2.445;1.375;-0.274;373;373;373;1;
1390680561.99099993705749511719;1390680562.13599991798400878906;-1.283;1.311;-0.330;406;405;405;1;
1390680562.13599991798400878906;1390680562.30399990081787109375;-0.787;-1.703;0.469;411;411;411;1;
1390680562.30399990081787109375;1390680562.47799992561340332031;1.378;3.328;-0.697;363;361;361;1;
1390680562.47799992561340332031;1390680562.64299988746643066406;-0.789;0.252;-0.192;414;414;414;1;
1390680562.64299988746643066406;1390680562.80100011825561523438;1.088;0.200;-0.006;428;427;427;1;
1390680562.80100011825561523438;1390680562.93700003623962402344;-0.521;1.401;-0.142;422;421;421;1;
1390680562.93700003623962402344;1390680563.11999988555908203125;-1.260;3.417;-0.771;398;396;396;1;
1390680563.11999988555908203125;1390680563.28800010681152343750;0.626;4.300;-0.760;466;465;465;1;
1390680563.28800010681152343750;1390680563.45700001716613769531;0.703;0.154;-0.052;423;422;422;1;
1390680563.45700001716613769531;1390680563.58899998664855957031;1.447;1.863;-0.462;405;403;403;1;
1390680563.58899998664855957031;1390680563.71000003814697265625;-0.955;3.096;-0.541;391;390;390;1;
1390680563.71000003814697265625;1390680563.81900000572204589844;-1.105;1.986;-0.167;388;388;388;1;
1390680563.81900000572204589844;1390680563.96199989318847656250;1.439;-0.410;-0.083;454;454;454;1;
1390680563.96199989318847656250;1390680564.09100008010864257812;-1.035;1.270;-0.157;409;409;409;1;
1390680564.09100008010864257812;1390680564.24300003051757812500;2.300;-0.350;-0.034;447;445;445;1;
1390680564.24300003051757812500;1390680564.37100005149841308594;-0.219;2.144;-0.324;446;446;446;1;
1390680564.37100005149841308594;1390680564.52699995040893554688;0.045;6.564;-1.009;412;412;412;1;
1390680564.52699995040893554688;1390680564.68700003623962402344;1.009;1.510;-0.198;357;357;357;1;
1390680564.68700003623962402344;1390680564.82299995422363281250;1.440;-1.047;0.356;409;405;405;1;
1390680564.82299995422363281250;1390680564.98699998855590820312;3.067;2.070;-0.491;393;393;393;1;
1390680564.98699998855590820312;1390680565.15799999237060546875;1.716;0.548;0.001;463;458;458;1;
1390680565.15799999237060546875;1390680565.33899998664855957031;1.828;0.810;-0.548;466;463;463;1;
1390680565.33899998664855957031;1390680565.49799990653991699219;2.692;1.923;-0.399;451;446;446;1;
1390680565.49799990653991699219;1390680565.67600011825561523438;-0.787;0.769;-0.130;458;457;457;1;
1390680565.67600011825561523438;1390680565.85500001907348632812;-1.032;2.525;-0.396;458;455;455;1;
1390680565.85500001907348632812;1390680565.96900010108947753906;0.786;-2.321;0.500;482;481;481;1;
1390680565.96900010108947753906;1390680566.13400006294250488281;0.504;3.165;-0.428;481;480;480;1;
1390680566.13400006294250488281;1390680566.29900002479553222656;2.525;-0.937;0.341;492;487;487;1;
1390680566.29900002479553222656;1390680566.46000003814697265625;4.251;-0.230;0.084;480;478;478;1;
1390680566.46000003814697265625;1390680566.64899992942810058594;2.305;1.386;-0.344;489;485;485;1;
1390680566.64899992942810058594;1390680566.75000000000000000000;-0.455;-2.666;0.408;495;491;491;1;
1390680566.75000000000000000000;1390680566.87500000000000000000;0.874;2.347;-0.326;472;470;470;1;
1390680566.87500000000000000000;1390680567.00699996948242187500;-0.515;-0.424;0.016;488;486;486;1;
1390680567.00699996948242187500;1390680567.14299988746643066406;2.515;-1.069;0.069;470;469;469;1;
1390680567.14299988746643066406;1390680567.30999994277954101562;1.435;-1.766;0.307;487;486;486;1;
1390680567.30999994277954101562;1390680567.45099997520446777344;0.054;0.714;-0.175;481;480;480;1;
1390680567.45099997520446777344;1390680567.61800003051757812500;-1.446;0.419;-0.021;475;474;474;1;
1390680567.61800003051757812500;1390680567.80100011825561523438;1.566;-0.655;0.054;449;449;449;1;
1390680567.80100011825561523438;1390680567.98000001907348632812;-0.420;0.114;0.012;399;398;398;1;
1390680567.98000001907348632812;1390680568.11800003051757812500;1.067;3.298;-0.339;417;417;417;1;
1390680568.11800003051757812500;1390680568.30100011825561523438;1.415;0.555;-0.226;436;436;436;1;
1390680568.30100011825561523438;1390680568.48000001907348632812;-0.921;2.065;-0.397;357;356;356;1;
1390680568.48000001907348632812;1390680568.64299988746643066406;-2.733;-1.844;0.298;358;355;355;1;
1390680568.64299988746643066406;1390680568.82399988174438476562;-1.909;-2.575;0.387;404;403;403;1;
1390680568.82399988174438476562;1390680568.98900008201599121094;0.411;1.290;-0.173;402;402;402;1;
1390680568.98900008201599121094;1390680569.12899994850158691406;0.883;1.544;-0.190;380;380;380;1;
1390680569.12899994850158691406;1390680569.26300001144409179688;3.078;1.522;-0.228;433;429;429;1;
1390680569.26300001144409179688;1390680569.42000007629394531250;-0.076;-1.415;0.256;422;422;422;1;
1390680569.42000007629394531250;1390680569.57299995422363281250;1.998;-1.085;-0.108;423;422;422;1;
1390680569.57299995422363281250;1390680569.74300003051757812500;-2.299;0.461;-0.514;427;424;424;1;
1390680569.74300003051757812500;1390680569.91300010681152343750;0.972;-1.132;-0.163;391;391;391;1;
1390680569.91300010681152343750;1390680570.07100009918212890625;1.716;-1.407;-0.012;445;445;444;1;
1390680570.07100009918212890625;1390680570.26799988746643066406;-1.878;-1.042;-0.040;300;299;299;1;
1390680570.26799988746643066406;1390680570.45099997520446777344;-2.154;-2.833;0.156;288;287;287;1;
1390680570.45099997520446777344;1390680570.59999990463256835938;0.142;-0.892;0.071;399;399;399;1;
1390680570.59999990463256835938;1390680570.75200009346008300781;-0.227;2.884;-0.303;381;381;381;1;
1390680570.75200009346008300781;1390680570.95799994468688964844;0.142;1.757;-0.270;377;377;377;1;
1390680570.95799994468688964844;1390680571.11800003051757812500;0.038;-0.121;0.154;411;410;410;1;
1390680571.11800003051757812500;1390680571.27300000190734863281;2.620;-2.815;0.445;381;380;380;1;
1390680571.27300000190734863281;1390680571.40599989891052246094;1.579;0.345;-0.426;416;415;415;1;
