length=;269;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680879.84699988365173339844;1390680880.00300002098083496094;-0.483;-1.572;0.132;501;496;496;1;
1390680880.00300002098083496094;1390680880.14800000190734863281;0.506;-1.255;0.422;494;489;489;1;
1390680880.14800000190734863281;1390680880.28200006484985351562;1.691;0.243;-0.189;488;479;479;1;
1390680880.28200006484985351562;1390680880.45600008964538574219;-1.138;-0.246;0.006;495;493;493;1;
1390680880.45600008964538574219;1390680880.58599996566772460938;0.869;-2.597;0.536;493;483;483;1;
1390680880.58599996566772460938;1390680880.75600004196166992188;0.860;-2.010;0.356;501;492;492;1;
1390680880.75600004196166992188;1390680880.87199997901916503906;0.943;1.271;-0.216;492;486;486;1;
1390680880.87199997901916503906;1390680880.99699997901916503906;-0.748;-0.855;0.288;497;494;494;1;
1390680880.99699997901916503906;1390680881.11700010299682617188;-1.225;0.923;-0.090;492;486;486;1;
1390680881.11700010299682617188;1390680881.24499988555908203125;-0.272;-0.096;0.212;493;487;487;1;
1390680881.24499988555908203125;1390680881.41199994087219238281;-0.917;-1.498;0.288;487;479;479;1;
1390680881.41199994087219238281;1390680881.56100010871887207031;0.552;-1.885;0.186;500;493;493;1;
1390680881.56100010871887207031;1390680881.68899989128112792969;-0.114;-0.515;0.056;490;482;482;1;
1390680881.68899989128112792969;1390680881.82699990272521972656;0.948;1.600;-0.413;491;484;484;1;
1390680881.82699990272521972656;1390680881.96700000762939453125;1.031;-1.332;0.190;485;480;480;1;
1390680881.96700000762939453125;1390680882.11299991607666015625;0.528;0.456;0.053;494;490;490;1;
1390680882.11299991607666015625;1390680882.30900001525878906250;0.815;-0.293;0.113;485;477;477;1;
1390680882.30900001525878906250;1390680882.47000002861022949219;0.217;-0.477;0.069;488;486;486;1;
1390680882.47000002861022949219;1390680882.63299989700317382812;2.141;2.630;-0.312;484;478;478;1;
1390680882.63299989700317382812;1390680882.77399992942810058594;1.350;1.594;-0.271;492;488;488;1;
1390680882.77399992942810058594;1390680882.90300011634826660156;-0.539;3.144;-0.447;480;475;475;1;
1390680882.90300011634826660156;1390680883.04999995231628417969;-0.532;0.169;0.080;484;478;478;1;
1390680883.04999995231628417969;1390680883.19799995422363281250;-0.017;0.542;0.133;495;485;485;1;
1390680883.19799995422363281250;1390680883.35400009155273437500;-0.130;1.431;-0.325;495;490;490;1;
