length=;209;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390680923.21499991416931152344;1390680923.34200000762939453125;3.013;0.968;-0.196;489;483;483;1;
1390680923.34200000762939453125;1390680923.46300005912780761719;-0.600;-0.886;0.244;494;490;490;1;
1390680923.46300005912780761719;1390680923.57899999618530273438;0.841;2.171;-0.532;492;490;490;1;
1390680923.57899999618530273438;1390680923.69899988174438476562;-3.373;0.759;-0.229;478;475;475;1;
1390680923.69899988174438476562;1390680923.81500005722045898438;0.478;-0.400;-0.105;493;489;489;1;
1390680923.81500005722045898438;1390680923.96000003814697265625;1.784;2.793;-0.541;486;478;478;1;
1390680923.96000003814697265625;1390680924.08500003814697265625;2.394;-0.437;0.134;486;484;484;1;
1390680924.08500003814697265625;1390680924.24000000953674316406;0.144;3.140;-0.459;488;486;486;1;
1390680924.24000000953674316406;1390680924.37100005149841308594;-1.485;-0.008;0.030;485;484;484;1;
1390680924.37100005149841308594;1390680924.51300001144409179688;-1.083;-1.744;0.297;491;488;488;1;
1390680924.51300001144409179688;1390680924.65100002288818359375;0.513;2.457;-0.852;480;475;475;1;
1390680924.65100002288818359375;1390680924.78299999237060546875;0.015;-3.795;0.491;486;482;482;1;
1390680924.78299999237060546875;1390680924.90799999237060546875;-3.066;-1.636;0.315;487;484;484;1;
1390680924.90799999237060546875;1390680925.04500007629394531250;1.193;0.394;-0.100;495;488;488;1;
1390680925.04500007629394531250;1390680925.19000005722045898438;2.175;2.633;-0.295;491;489;489;1;
1390680925.19000005722045898438;1390680925.34200000762939453125;1.356;0.234;0.064;499;495;495;1;
1390680925.34200000762939453125;1390680925.47000002861022949219;-2.161;2.018;-0.348;491;487;487;1;
1390680925.47000002861022949219;1390680925.61500000953674316406;2.479;0.213;-0.341;497;495;495;1;
1390680925.61500000953674316406;1390680925.81200003623962402344;3.996;-2.656;0.761;500;493;493;1;
1390680925.81200003623962402344;1390680925.96199989318847656250;0.858;-1.153;0.172;483;478;478;1;
1390680925.96199989318847656250;1390680926.13800001144409179688;-2.427;-0.336;-0.083;474;468;468;1;
1390680926.13800001144409179688;1390680926.29500007629394531250;0.398;-3.645;0.590;492;487;487;1;
1390680926.29500007629394531250;1390680926.46900010108947753906;-1.703;0.822;-0.205;489;486;486;1;
1390680926.46900010108947753906;1390680926.61400008201599121094;-2.805;0.550;-0.041;504;499;499;1;
1390680926.61400008201599121094;1390680926.75900006294250488281;-0.747;-2.770;0.135;492;487;487;1;
1390680926.75900006294250488281;1390680926.87100005149841308594;0.679;2.183;-0.644;485;481;481;1;
1390680926.87100005149841308594;1390680926.98000001907348632812;-0.321;-1.782;0.645;488;486;486;1;
1390680926.98000001907348632812;1390680927.09400010108947753906;0.254;-2.225;0.428;477;475;475;1;
1390680927.09400010108947753906;1390680927.21499991416931152344;0.400;-0.920;-0.050;479;476;476;1;
1390680927.21499991416931152344;1390680927.33999991416931152344;0.998;-2.849;0.608;480;472;472;1;
1390680927.33999991416931152344;1390680927.47300004959106445312;-0.428;-3.074;0.295;481;478;478;1;
1390680927.47300004959106445312;1390680927.60100007057189941406;3.639;-4.858;0.773;483;483;483;1;
1390680927.60100007057189941406;1390680927.74300003051757812500;-3.205;-1.124;0.289;442;438;438;1;
