length=;165;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679416.10100007057189941406;1390679416.25900006294250488281;-0.117;-0.646;0.068;490;481;481;1;
1390679416.25900006294250488281;1390679416.39499998092651367188;0.534;2.228;-0.180;480;471;471;1;
1390679416.39499998092651367188;1390679416.54200005531311035156;-0.028;0.834;-0.236;493;491;491;1;
1390679416.54200005531311035156;1390679416.69400000572204589844;2.301;-0.284;0.186;496;491;491;1;
1390679416.69400000572204589844;1390679416.84200000762939453125;0.625;3.280;-0.530;486;481;481;1;
1390679416.84200000762939453125;1390679416.98000001907348632812;0.635;1.403;-0.116;496;490;490;1;
1390679416.98000001907348632812;1390679417.12100005149841308594;2.193;1.553;-0.207;495;492;492;1;
1390679417.12100005149841308594;1390679417.25900006294250488281;1.001;3.714;-0.484;483;481;481;1;
1390679417.25900006294250488281;1390679417.42700004577636718750;-1.661;0.377;-0.176;486;482;482;1;
1390679417.42700004577636718750;1390679417.56500005722045898438;-0.896;-0.037;0.032;495;492;492;1;
1390679417.56500005722045898438;1390679417.70300006866455078125;-0.659;1.515;-0.270;495;490;490;1;
1390679417.70300006866455078125;1390679417.85800004005432128906;-0.739;-1.384;0.605;491;482;482;1;
1390679417.85800004005432128906;1390679417.99300003051757812500;-0.864;0.518;-0.011;480;474;474;1;
1390679417.99300003051757812500;1390679418.13400006294250488281;1.480;0.258;0.127;488;483;483;1;
1390679418.13400006294250488281;1390679418.29600000381469726562;2.911;-3.699;0.705;491;487;487;1;
1390679418.29600000381469726562;1390679418.45300006866455078125;-0.001;3.013;-0.511;496;492;492;1;
1390679418.45300006866455078125;1390679418.58500003814697265625;-1.029;2.223;-0.612;503;494;494;1;
1390679418.58500003814697265625;1390679418.72300004959106445312;0.693;1.677;-0.073;505;500;500;1;
1390679418.72300004959106445312;1390679418.85100007057189941406;-0.074;-0.201;0.006;485;476;476;1;
1390679418.85100007057189941406;1390679418.99099993705749511719;-0.508;1.085;-0.436;497;489;489;1;
1390679418.99099993705749511719;1390679419.14700007438659667969;1.839;0.345;0.044;481;467;467;1;
1390679419.14700007438659667969;1390679419.31599998474121093750;-0.085;0.327;-0.068;491;488;488;1;
1390679419.31599998474121093750;1390679419.45700001716613769531;-0.938;2.309;-0.524;491;480;480;1;
1390679419.45700001716613769531;1390679419.60100007057189941406;0.056;-2.377;0.684;481;474;474;1;
1390679419.60100007057189941406;1390679419.74600005149841308594;1.024;-0.016;-0.104;489;486;486;1;
1390679419.74600005149841308594;1390679419.87100005149841308594;1.491;0.798;-0.077;489;482;482;1;
1390679419.87100005149841308594;1390679420.01300001144409179688;-0.107;-0.143;-0.051;490;480;480;1;
1390679420.01300001144409179688;1390679420.15400004386901855469;1.445;1.390;-0.161;491;490;490;1;
1390679420.15400004386901855469;1390679420.30900001525878906250;2.120;-2.068;0.613;482;471;471;1;
1390679420.30900001525878906250;1390679420.44400000572204589844;-0.948;-0.215;-0.084;473;467;467;1;
1390679420.44400000572204589844;1390679420.60800004005432128906;0.450;-1.178;0.137;488;484;484;1;
1390679420.60800004005432128906;1390679420.74099993705749511719;-0.442;-0.866;0.107;504;497;497;1;
1390679420.74099993705749511719;1390679420.89800000190734863281;3.051;-0.505;-0.088;480;475;475;1;
1390679420.89800000190734863281;1390679421.03200006484985351562;0.896;-2.277;0.381;488;482;482;1;
1390679421.03200006484985351562;1390679421.17400002479553222656;0.456;1.322;-0.290;486;480;480;1;
1390679421.17400002479553222656;1390679421.30599999427795410156;2.395;0.984;-0.258;489;486;486;1;
1390679421.30599999427795410156;1390679421.49300003051757812500;1.460;0.719;-0.297;497;489;489;1;
1390679421.49300003051757812500;1390679421.64899992942810058594;-1.157;0.086;0.018;483;476;476;1;
1390679421.64899992942810058594;1390679421.81900000572204589844;0.947;-1.299;0.357;491;481;481;1;
