length=;546;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390678562.07200002670288085938;1390678562.23600006103515625000;0.466;0.420;0.214;488;480;480;1;
1390678562.23600006103515625000;1390678562.38400006294250488281;-0.421;-0.634;0.222;485;474;474;1;
1390678562.38400006294250488281;1390678562.56399989128112792969;0.725;0.799;0.193;498;492;492;1;
1390678562.56399989128112792969;1390678562.73000001907348632812;-2.839;2.491;-0.308;487;479;479;1;
1390678562.73000001907348632812;1390678562.93600010871887207031;-0.894;-4.047;0.531;478;470;470;1;
1390678562.93600010871887207031;1390678563.10999989509582519531;3.431;1.785;-0.135;489;482;482;1;
1390678563.10999989509582519531;1390678563.24099993705749511719;-0.280;1.348;-0.440;479;474;474;1;
1390678563.24099993705749511719;1390678563.43700003623962402344;3.609;0.623;-0.221;492;481;481;1;
1390678563.43700003623962402344;1390678563.62100005149841308594;0.215;-0.907;0.574;490;479;479;1;
1390678563.62100005149841308594;1390678563.76900005340576171875;0.874;-4.553;1.192;486;476;476;1;
1390678563.76900005340576171875;1390678563.90400004386901855469;-1.980;0.359;-0.018;490;479;479;1;
1390678563.90400004386901855469;1390678564.06200003623962402344;1.738;-1.250;0.443;485;476;476;1;
1390678564.06200003623962402344;1390678564.20700001716613769531;2.820;0.684;-0.076;488;477;477;1;
1390678564.20700001716613769531;1390678564.37800002098083496094;1.527;0.289;-0.069;487;479;479;1;
1390678564.37800002098083496094;1390678564.56100010871887207031;-0.186;4.175;-1.043;487;481;481;1;
1390678564.56100010871887207031;1390678564.73200011253356933594;0.099;-1.928;0.312;493;480;480;1;
1390678564.73200011253356933594;1390678564.89100003242492675781;-0.031;-3.063;0.405;485;478;478;1;
1390678564.89100003242492675781;1390678565.03699994087219238281;-3.182;-2.627;0.679;483;472;472;1;
1390678565.03699994087219238281;1390678565.21499991416931152344;-0.032;1.319;-0.131;492;481;481;1;
1390678565.21499991416931152344;1390678565.37400007247924804688;1.088;-1.613;0.262;484;474;474;1;
1390678565.37400007247924804688;1390678565.58100008964538574219;3.473;-3.181;0.754;488;481;481;1;
1390678565.58100008964538574219;1390678565.79699993133544921875;0.218;-1.206;0.201;489;482;482;1;
1390678565.79699993133544921875;1390678565.97300004959106445312;-4.139;-0.295;0.060;494;488;488;1;
1390678565.97300004959106445312;1390678566.17000007629394531250;-1.886;-1.509;0.575;487;478;478;1;
1390678566.17000007629394531250;1390678566.34200000762939453125;1.588;0.988;-0.184;482;471;471;1;
1390678566.34200000762939453125;1390678566.52099990844726562500;3.974;-0.859;0.265;485;479;479;1;
1390678566.52099990844726562500;1390678566.68600010871887207031;-1.419;-3.139;0.554;481;472;472;1;
1390678566.68600010871887207031;1390678566.86700010299682617188;-1.255;-0.437;0.340;499;489;489;1;
1390678566.86700010299682617188;1390678567.00600004196166992188;-0.989;-2.990;0.392;488;483;483;1;
