PROPERTIES:;VideoFileName=../../Data/Antarctica2014/jetty11a.avi;CameraType=12;videoSize=[720 x 480];videoFPS=30;videoFrameCount=962;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=869.117;fy_new=767.514;princPt=[359.5, 239.5];FRONT_CAMERA=1;DES_FOVX=45;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;0.013767;0;0;0.013767;0;0;0.88484;0;0;0.88484;0;0;-0.707778;0;0;-0.707778;0;0;0;0;0;0;0.980964;-0.190668;-0.0368042;-0.676285;-0.736639;0.00095669;0.0193756;0.999803;-0.00428264;-0.954217;-0.278322;-0.109576;0.98101;-0.190432;-0.0368042;0;0;0.013767;-0.664829;-0.746995;0.00095669;0;0;0.88484;0.0317244;0.999487;-0.00428264;0;0;-0.707778;-0.954217;-0.278322;-0.109576;0;0;0;267;244;180;66;66;39;1000;1000;621;87;87;68;1;1;1;1;
1;2;0;0;0.0300773;0;0;0.0438443;0;0;-0.00447598;0;0;0.880364;0;0;-0.0109652;0;0;-0.718743;0;0;0;0;0;0;0.958584;-0.216484;0.185072;0.976169;-0.19423;-0.0967874;0.97714;-0.188256;-0.0987768;-0.271874;-0.913605;-0.302341;1.93976;-0.406182;0.148268;0;0;0.0438443;0.31421;-0.926204;-0.0958307;0;0;0.880364;1.00643;0.798989;-0.103059;0;0;-0.718743;-1.22609;-1.19193;-0.411917;0;0;0;364;333;240;83;83;56;1000;1000;581;144;144;86;1;1;1;1;
2;3;0;0;0.00239584;0;0;0.0462401;0;0;-0.020919;0;0;0.859445;0;0;-0.00235819;0;0;-0.721102;0;0;-0.0970164;0;0;-0.0970164;0.910699;-0.410373;-0.0471297;0.885661;-0.460129;-0.0623443;0.980257;-0.197566;-0.00800493;-0.427376;-0.894081;-0.134049;2.85079;-0.81582;0.101138;0;0;0.0462401;1.20667;-1.373;-0.158175;0;0;0.859445;1.98412;0.589101;-0.111064;0;0;-0.721102;-1.65498;-2.08528;-0.545966;0;0;-0.0970164;330;310;245;92;92;55;1000;1000;577;110;110;78;1;1;1;1;
3;4;0;0;-0.00647751;0;0;0.0397626;0;0;0.000978942;0;0;0.860424;0;0;2.2123;0;0;1.4912;0;0;0.273509;0;0;0.176493;0.963594;-0.152247;-0.21979;0.980797;-0.193276;-0.0260936;0.089835;-0.995457;-0.0315548;-0.251341;-0.946568;-0.20208;3.81449;-0.967399;-0.118652;0;0;0.0397626;2.19026;-1.55152;-0.184269;0;0;0.860424;2.09983;-0.40368;-0.142619;0;0;1.4912;-1.9034;-3.03262;-0.748045;0;0;0.176493;312;279;199;101;101;60;1000;1000;570;138;138;100;1;1;1;1;
4;5;0;0;0.00740252;0;0;0.0471651;0;0;-0.0192344;0;0;0.84119;0;0;-0.284886;0;0;1.20631;0;0;-4.28019;0;0;-4.1037;0.980939;-0.150582;-0.122819;0.963683;0.258411;-0.0673764;-0.233008;-0.971798;-0.0362785;-0.632282;0.749768;-0.195109;4.79555;-1.11717;-0.24147;0;0;0.0471651;3.15005;-1.27899;-0.251645;0;0;0.84119;1.88733;-1.38017;-0.178898;0;0;1.20631;-2.48041;-2.23953;-0.943155;0;0;-4.1037;302;283;192;98;98;58;1000;1000;602;131;131;83;1;1;1;1;
5;6;0;0;-0.0029773;0;0;0.0441878;0;0;0.0180955;0;0;0.859286;0;0;-0.37448;0;0;0.831832;0;0;-0.116052;0;0;-4.21975;0.128537;0.00748136;-0.991676;-0.928836;0.364185;0.0680645;0.350313;0.933961;-0.0706968;-0.69331;-0.688875;-0.211596;4.92408;-1.10959;-1.23315;0;0;0.0441878;2.21585;-0.928777;-0.18358;0;0;0.859286;2.22405;-0.44122;-0.249594;0;0;0.831832;-3.22253;-2.87552;-1.15475;0;0;-4.21975;348;328;239;106;106;65;1000;1000;582;133;133;98;1;1;1;1;
6;7;0;0;0.00222775;0;0;0.0464156;0;0;0.00678048;0;0;0.866066;0;0;-3.96353;0;0;-3.1317;0;0;0;0;0;-4.21975;0.998203;-0.0462799;-0.0380695;0.917864;-0.386465;-0.0903909;-0.232544;0.972576;0.00427847;0.99816;0.0496895;0.034748;5.92232;-1.15506;-1.27122;0;0;0.0464156;3.13945;-1.30132;-0.273971;0;0;0.866066;2.04499;0.542608;-0.245316;0;0;-3.1317;-2.22342;-2.89941;-1.12;0;0;-4.21975;343;323;235;87;87;55;1000;1000;618;130;130;89;1;1;1;1;
7;8;0;0;0.0859186;0;0;0.132334;0;0;-0.102256;0;0;0.76381;0;0;0.168089;0;0;-2.96361;0;0;0;0;0;-4.21975;0.0126713;-0.998174;-0.0590621;-0.541725;-0.840139;0.0264624;0.656353;-0.754406;0.00853955;-0.669145;-0.714205;-0.205317;5.9373;-2.15321;-1.33028;0;0;0.132334;2.60898;-2.14861;-0.247509;0;0;0.76381;2.66146;-0.244724;-0.236776;0;0;-2.96361;-2.9433;-3.56244;-1.32532;0;0;-4.21975;334;314;240;92;92;59;1000;1000;582;108;108;83;1;1;1;1;
8;9;0;0;-0.00389592;0;0;0.128438;0;0;0;0;0;0.763751;0;0;0.537557;0;0;-2.42606;0;0;0.537273;0;0;-3.68248;0.997929;-0.0607154;0.0212249;0.933684;-0.349684;-0.077171;0.161271;-0.986822;0.0131526;0.983733;-0.174008;-0.044613;6.93536;-2.21168;-1.30905;0;0;0.128438;3.54724;-2.48582;-0.32468;0;0;0.763751;2.78081;-1.23749;-0.223624;0;0;-2.42606;-1.97278;-3.79927;-1.36993;0;0;-3.68248;332;312;233;81;81;49;1002;1002;563;83;83;67;1;1;1;1;
9;10;0;0;-0.0108552;0;0;0.117583;0;0;0.00032818;0;0;0.764079;0;0;-0.200567;0;0;-2.62662;0;0;0.253271;0;0;-3.42921;0.890956;-0.443942;-0.0954592;-0.973743;-0.205509;0.0979308;-0.0648138;-0.99782;0.0124662;0.926694;-0.368369;-0.0744432;7.82723;-2.6538;-1.40451;0;0;0.117583;2.57632;-2.70429;-0.226749;0;0;0.764079;2.67034;-2.23129;-0.211158;0;0;-2.62662;-1.06978;-4.22241;-1.44438;0;0;-3.42921;328;304;243;94;94;55;1000;1000;583;97;97;62;1;1;1;1;
