PROPERTIES:;VideoFileName=../../Data/Antarctica2014/jetty10.avi;CameraType=12;videoSize=[720 x 480];videoFPS=30;videoFrameCount=3398;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=869.117;fy_new=767.514;princPt=[359.5, 239.5];FRONT_CAMERA=1;DES_FOVX=45;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-0.00511997;0;0;-0.00511997;0;0;-2.1538;0;0;-2.1538;0;0;-2.66203;0;0;-2.66203;0;0;-0.664671;0;0;-0.664671;-0.968636;-0.227522;-0.0998879;0.985189;0.140503;-0.0982919;-0.951039;0.309059;-0.00284189;-0.943328;-0.317994;-0.0949345;-0.968656;-0.227436;-0.0998879;0;0;-0.00511997;0.989773;0.103379;-0.0982919;0;0;-2.1538;-0.935658;0.352896;-0.00284189;0;0;-2.66203;-0.946953;-0.30703;-0.0949345;0;0;-0.664671;413;390;248;112;112;81;1000;1000;801;393;393;358;1;1;1;1;
1;2;0;0;-0.00790757;0;0;-0.0130275;0;0;-0.545605;0;0;-2.69941;0;0;0.106861;0;0;-2.55517;0;0;-1.99407;0;0;-2.65874;0.911161;-0.26874;-0.312354;0.981734;0.153079;-0.112983;0.953661;-0.30088;-0.0014194;0.949318;0.287131;0.127871;-0.0575568;-0.496383;-0.412242;0;0;-0.0130275;1.97763;0.210052;-0.211275;0;0;-2.69941;0.00364093;0.0097997;-0.00426129;0;0;-2.55517;0.0146623;-0.0642443;0.0329365;0;0;-2.65874;366;299;216;95;95;71;1000;1000;745;308;308;260;1;1;1;1;
2;3;0;0;-0.0136173;0;0;-0.0266448;0;0;0.102302;0;0;-2.5971;0;0;-23.7994;0;0;-26.3546;0;0;0.395735;0;0;-2.26301;-0.742834;0.0888962;-0.663547;-0.157028;-0.987553;0.00904646;-0.0721474;0.997341;-0.0102835;0.946196;0.303266;0.112882;-0.80035;-0.407141;-1.07579;0;0;-0.0266448;1.77601;-0.769371;-0.202229;0;0;-2.5971;0.381737;0.935509;-0.0145448;0;0;-26.3546;0.972096;0.201423;0.145818;0;0;-2.26301;438;383;271;81;81;49;1000;1000;716;219;219;182;1;1;1;1;
3;4;0;0;-0.00973817;0;0;-0.036383;0;0;1.01114;0;0;-1.58597;0;0;0.653589;0;0;-25.701;0;0;0.0394971;0;0;-2.22351;0.905533;0.0449118;0.421893;0.191241;-0.981329;-0.0205136;-0.407958;-0.91229;0.0360316;0.917737;0.38458;0.0992839;0.105211;-0.362804;-0.653896;0;0;-0.036383;1.94002;-1.75562;-0.222742;0;0;-1.58597;-0.381498;0.290394;0.0214868;0;0;-25.701;1.90406;0.550107;0.245102;0;0;-2.22351;440;383;315;75;75;44;1000;1000;641;238;238;193;1;1;1;1;
4;5;0;0;-0.0001715;0;0;-0.0365545;0;0;0.0311682;0;0;-1.5548;0;0;-6.49779;0;0;-32.1988;0;0;0.236835;0;0;-1.98668;-0.923643;-0.37845;-0.0604912;0.938504;0.332086;-0.0944969;0.182728;0.983142;0.0064981;0.962057;-0.109135;0.250072;-0.818673;-0.740665;-0.714387;0;0;-0.0365545;2.88719;-1.44912;-0.317239;0;0;-1.5548;0.297003;1.02496;0.0279849;0;0;-32.1988;2.86176;0.407686;0.495174;0;0;-1.98668;333;328;263;64;64;43;1000;1000;639;94;94;65;1;1;1;1;
5;6;0;0;-0.00032453;0;0;-0.036879;0;0;-0.00778208;0;0;-1.56258;0;0;-3.96359;0;0;-36.1624;0;0;-24.6885;0;0;-26.6752;-0.0112599;0.0239324;0.99965;-0.992904;-0.0672546;0.0980746;-0.396807;0.917607;0.0232629;-0.257962;0.960103;0.107974;-0.829917;-0.716725;0.285263;0;0;-0.036879;1.89282;-1.48927;-0.219165;0;0;-1.56258;0.518099;1.99994;0.0512478;0;0;-36.1624;3.06227;1.38141;0.603147;0;0;-26.6752;302;299;240;84;84;54;1000;1000;726;106;106;74;1;1;1;1;
6;7;0;0;-0.0176928;0;0;-0.0545718;0;0;0.0113296;0;0;-1.55125;0;0;0.0909115;0;0;-36.0715;0;0;0.0217288;0;0;-26.6534;0.586711;-0.166137;-0.792571;-0.975168;0.198476;0.098259;-0.191973;0.981308;0.0134251;0.968531;0.248526;0.0134786;-0.243365;-0.883421;-0.507308;0;0;-0.0545718;0.923383;-1.26447;-0.120906;0;0;-1.55125;0.940719;2.90615;0.0646729;0;0;-36.0715;4.03937;1.16905;0.616626;0;0;-26.6534;336;331;262;71;71;56;1000;1000;635;99;99;70;1;1;1;1;
7;8;0;0;0.0204316;0;0;-0.0341402;0;0;-0.0437581;0;0;-1.59501;0;0;-1.85396;0;0;-37.9254;0;0;1.70017;0;0;-24.9533;0.966526;-0.099663;-0.236421;0.934316;0.348297;-0.0757835;-0.0188351;0.999737;-0.0131105;-0.316543;-0.948578;-0.000923035;0.723101;-0.98366;-0.743729;0;0;-0.0341402;1.86703;-0.942314;-0.196689;0;0;-1.59501;1.54034;3.70633;0.0515624;0;0;-37.9254;3.35219;0.442562;0.615703;0;0;-24.9533;323;318;283;88;88;63;1000;1000;631;114;114;86;1;1;1;1;
8;9;0;0;0;0;0;-0.0340821;0;0;-4.73972;0;0;-6.33474;0;0;0.00511187;0;0;-37.9203;0;0;-0.0108876;0;0;-24.9642;0.958018;-0.275484;-0.0794328;0.17003;0.985231;-0.0202239;0.984456;0.147074;-0.0959962;0.921637;-0.364767;-0.132399;1.68096;-1.25971;-0.823162;0;0;-0.0340821;2.14473;0.0181414;-0.216913;0;0;-6.33474;2.40733;3.21734;-0.0444338;0;0;-37.9203;4.03377;-0.277104;0.483304;0;0;-24.9642;309;303;256;74;74;54;1000;1000;662;105;105;64;1;1;1;1;
9;10;0;0;-0.0160612;0;0;-0.0501432;0;0;-0.615485;0;0;-6.95022;0;0;4.31162;0;0;-33.6087;0;0;-3.71842;0;0;-28.6826;-0.195831;0.0311107;-0.980144;-0.0792257;0.996693;-0.0180617;-0.230493;-0.972733;0.0257614;0.267198;0.961257;0.0677469;1.48515;-1.22843;-1.80331;0;0;-0.0501432;2.18669;1.0171;-0.234975;0;0;-6.95022;1.67694;2.53479;-0.0186724;0;0;-33.6087;4.72954;0.437956;0.55105;0;0;-28.6826;321;306;245;83;83;60;1000;1000;660;96;96;75;1;1;1;1;
10;11;0;0;-0.00411435;0;0;-0.0542576;0;0;-1.30766;0;0;-8.25788;0;0;-1.3719;0;0;-34.9806;0;0;0.107515;0;0;-28.5751;-0.950722;0.151769;-0.270357;0.202382;0.979182;-0.0156063;0.567884;0.822414;-0.0338258;0.940434;-0.324272;0.102136;0.534573;-1.07576;-2.07366;0;0;-0.0542576;2.52762;1.95706;-0.250581;0;0;-8.25788;2.61372;2.88306;-0.0524982;0;0;-34.9806;5.40032;-0.296636;0.653187;0;0;-28.5751;310;293;213;94;94;70;1000;1000;610;126;126;84;1;1;1;1;
11;12;0;0;0.00114875;0;0;-0.0531088;0;0;-16.2089;0;0;-24.4668;0;0;-2.25421;0;0;-37.2348;0;0;1.15726;0;0;-27.4178;0.796344;-0.601102;-0.067176;-0.172834;0.984884;-0.0115218;-0.167786;0.985581;0.0218575;0.313439;-0.949603;-0.00330887;1.33036;-1.6776;-2.14084;0;0;-0.0531088;2.77821;2.92508;-0.262103;0;0;-24.4668;3.07649;3.76927;-0.0306407;0;0;-37.2348;5.24128;-1.2839;0.649878;0;0;-27.4178;325;309;236;93;93;66;1000;1000;753;111;111;75;1;1;1;1;
12;13;0;0;-0.00341533;0;0;-0.0565242;0;0;0.0116911;0;0;-24.4551;0;0;-0.239743;0;0;-37.4746;0;0;0.339636;0;0;-27.0782;-0.930108;-0.0927594;-0.35538;0.754485;-0.650922;-0.0839774;-0.125778;-0.991864;0.0196396;0.798517;-0.593841;-0.0986125;0.400161;-1.76944;-2.49622;0;0;-0.0565242;3.19554;2.02022;-0.34608;0;0;-24.4551;2.37321;3.05863;-0.0110011;0;0;-37.4746;5.68195;-2.17614;0.551265;0;0;-27.0782;280;265;179;110;110;73;1000;1000;667;110;110;65;1;1;1;1;
13;14;0;0;-0.0113409;0;0;-0.0678651;0;0;1.76354;0;0;-22.6916;0;0;0.973787;0;0;-36.5008;0;0;-0.923847;0;0;-28.002;-0.953901;-0.0683668;-0.292231;0.457801;-0.887132;0.058448;-0.645491;-0.763562;0.0177486;-0.299182;-0.803929;-0.513993;-0.55382;-1.83668;-2.78845;0;0;-0.0678651;3.27567;1.02515;-0.287632;0;0;-22.6916;1.40014;2.8288;0.00674754;0;0;-36.5008;5.04035;-2.74549;0.0372726;0;0;-28.002;261;248;159;99;99;68;1000;1000;650;100;100;72;1;1;1;1;
14;15;0;0;-0.0710613;0;0;-0.138926;0;0;-0.84533;0;0;-23.5369;0;0;6.57075;0;0;-29.93;0;0;4.99868;0;0;-23.0033;-0.0047691;-0.256188;-0.966615;0.0467379;-0.998824;0.0128597;-0.0607189;-0.998062;0.0136215;-0.959111;0.0213977;-0.28222;-0.559211;-2.09286;-3.75506;0;0;-0.138926;2.91965;0.0907576;-0.274773;0;0;-23.5369;0.849548;1.99414;0.0203691;0;0;-29.93;4.16587;-2.35098;-0.244947;0;0;-23.0033;308;264;180;87;87;63;1000;1000;613;123;123;86;1;1;1;1;
15;16;0;0;0.0250426;0;0;-0.113884;0;0;-1.32145;0;0;-24.8584;0;0;0.638444;0;0;-29.2916;0;0;-5.40483;0;0;-28.4082;0.834428;-0.293311;-0.466582;0.0532815;0.998454;-0.0158293;-0.069543;-0.997515;0.0112621;0.970303;0.185571;0.155162;0.274632;-2.38783;-4.22165;0;0;-0.113884;3.38772;0.974306;-0.290602;0;0;-24.8584;0.300858;1.15819;0.0316311;0;0;-29.2916;5.10761;-2.64938;-0.0897849;0;0;-28.4082;267;221;183;85;85;69;1000;1000;583;67;67;51;1;1;1;1;
16;17;0;0;-0.00185139;0;0;-0.115735;0;0;-0.00410404;0;0;-24.8625;0;0;3.04137;0;0;-26.2502;0;0;-0.462553;0;0;-28.8707;-0.9398;0.138962;0.312194;-0.97145;0.215772;0.0986262;-0.551223;-0.834021;0.0237129;0.959636;0.276788;0.0498709;-0.664885;-2.24697;-3.90945;0;0;-0.115735;2.59703;1.57852;-0.191976;0;0;-24.8625;-0.562399;0.653983;0.055344;0;0;-26.2502;6.08162;-2.87034;-0.039914;0;0;-28.8707;256;252;209;74;74;55;1000;1000;606;44;44;30;1;1;1;1;
17;18;0;0;-0.00485895;0;0;-0.120594;0;0;1.07743;0;0;-23.785;0;0;-12.8994;0;0;-39.1496;0;0;3.87441;0;0;-24.9963;-0.96645;-0.25242;-0.0475213;-0.251875;-0.967743;-0.00573242;0.00698249;0.999963;-0.00500921;-0.951409;-0.287833;-0.109418;-1.63186;-2.49735;-3.95697;0;0;-0.120594;1.97625;0.794554;-0.197708;0;0;-23.785;0.0743407;1.42505;0.0503348;0;0;-39.1496;5.0977;-2.72919;-0.149332;0;0;-24.9963;255;252;192;77;77;57;1000;1000;633;63;63;46;1;1;1;1;
18;19;0;0;-0.00565551;0;0;-0.12625;0;0;1.36396;0;0;-22.4211;0;0;0.333506;0;0;-38.8161;0;0;0.0310232;0;0;-24.9653;-0.955278;-0.0850845;-0.283203;-0.0444547;-0.998337;0.0366985;0.97982;-0.199869;-0.00225792;0.880371;-0.474001;0.016455;-2.58733;-2.58033;-4.24018;0;0;-0.12625;1.55438;-0.111359;-0.16101;0;0;-22.4211;0.712496;0.655141;0.0480769;0;0;-38.8161;5.69575;-3.53048;-0.132877;0;0;-24.9653;272;264;203;86;86;61;1000;1000;639;69;69;44;1;1;1;1;
19;20;0;0;0.00640238;0;0;-0.119847;0;0;0.00650168;0;0;-22.4146;0;0;13.6482;0;0;-25.1679;0;0;0.908505;0;0;-24.0568;-0.132734;-0.0925177;-0.986824;0.964083;-0.245436;-0.101511;0.00326484;-0.999306;0.0370978;0.978898;0.136686;0.151909;-2.72026;-2.67257;-5.227;0;0;-0.119847;2.35204;-0.705863;-0.262521;0;0;-22.4146;0.290473;-0.250684;0.0851747;0;0;-25.1679;6.64534;-3.8047;0.0190328;0;0;-24.0568;263;253;190;88;88;64;1000;1000;655;81;81;78;1;1;1;1;
20;21;0;0;-0.00973955;0;0;-0.129587;0;0;0.787398;0;0;-21.6272;0;0;-4.00315;0;0;-29.1711;0;0;-0.452987;0;0;-24.5098;-0.480726;-0.0550569;-0.875141;-0.241463;-0.970302;0.0144922;0.414071;0.910211;-0.00786573;-0.985592;0.0981743;-0.137735;-3.20111;-2.72654;-6.10214;0;0;-0.129587;1.76995;-1.51886;-0.248029;0;0;-21.6272;1.09568;0.342256;0.077309;0;0;-29.1711;5.78929;-3.3065;-0.118702;0;0;-24.5098;279;269;220;77;77;59;1000;1000;639;95;95;74;1;1;1;1;
21;22;0;0;0.00141901;0;0;-0.128168;0;0;0.43263;0;0;-21.1945;0;0;0.0662376;0;0;-29.1049;0;0;0.723178;0;0;-23.7866;0.870754;0.0733764;-0.486214;-0.767345;-0.637406;0.0699696;-0.597055;-0.802074;0.0142462;-0.330072;-0.943432;0.031451;-2.33019;-2.65511;-6.58836;0;0;-0.128168;0.824067;-1.83573;-0.178059;0;0;-21.1945;0.183879;-0.0681271;0.0915552;0;0;-29.1049;5.10674;-4.03667;-0.0872512;0;0;-23.7866;283;281;249;86;86;56;1000;1000;653;73;73;50;1;1;1;1;
22;23;0;0;-0.0198196;0;0;-0.147987;0;0;-0.540682;0;0;-21.7352;0;0;-0.127791;0;0;-29.2327;0;0;26.1161;0;0;2.32954;0.424062;-0.134607;-0.895574;0.287037;-0.957346;-0.0331452;0.342492;0.939405;-0.0147521;-0.0440959;-0.97129;-0.233777;-1.90648;-2.79081;-7.48393;0;0;-0.147987;0.736175;-2.83131;-0.211204;0;0;-21.7352;0.941517;0.584381;0.076803;0;0;-29.2327;5.10216;-5.00894;-0.321028;0;0;2.32954;323;320;258;73;73;60;1000;1000;640;136;136;108;1;1;1;1;
23;24;0;0;-0.0147703;0;0;-0.162758;0;0;1.262;0;0;-20.4732;0;0;0.433964;0;0;-28.7987;0;0;1.88726;0;0;4.2168;-0.895587;-0.360045;0.261327;0.496242;-0.866622;-0.0520652;-0.010444;-0.999516;0.0292946;-0.733543;-0.677935;-0.0481401;-2.80308;-3.14831;-7.2226;0;0;-0.162758;0.897954;-3.81676;-0.263269;0;0;-20.4732;0.450865;-0.286482;0.106098;0;0;-28.7987;4.42045;-5.73898;-0.369168;0;0;4.2168;313;310;250;87;87;63;1000;1000;726;94;94;74;1;1;1;1;
24;25;0;0;0.00405695;0;0;-0.158701;0;0;0.00775876;0;0;-20.4655;0;0;1.39155;0;0;-27.4071;0;0;-0.0601345;0;0;4.15666;-0.261391;-0.0865765;0.961342;-0.984144;0.148113;0.0975898;0.932859;-0.360156;-0.00787422;0.904829;0.422883;0.0495511;-3.06471;-3.23417;-6.26126;0;0;-0.158701;0.0277133;-3.3339;-0.16568;0;0;-20.4655;1.11323;-1.03562;0.0982234;0;0;-27.4071;5.29224;-5.25163;-0.319617;0;0;4.15666;237;230;199;86;86;61;1000;1000;706;100;100;76;1;1;1;1;
25;26;0;0;0.0244037;0;0;-0.134297;0;0;0.043831;0;0;-20.4216;0;0;1.81747;0;0;-25.5897;0;0;0;0;0;4.15666;-0.0951354;0.155193;0.983293;-0.953429;0.286534;0.0941913;-0.185149;-0.982559;0.0172523;0.935753;-0.340943;-0.0901375;-3.15948;-3.07875;-5.27797;0;0;-0.134297;-0.765814;-2.7327;-0.0714884;0;0;-20.4216;0.521856;-1.84183;0.115476;0;0;-25.5897;6.25025;-5.52385;-0.409754;0;0;4.15666;273;262;229;77;77;54;1000;1000;666;76;76;43;1;1;1;1;
26;27;0;0;-0.0139924;0;0;-0.148289;0;0;-0.0184114;0;0;-20.4401;0;0;-0.0528787;0;0;-25.6426;0;0;-1.70599;0;0;2.45067;0.0344824;-0.0429408;-0.998482;0.994871;-0.0487019;-0.0886552;0.932171;-0.362016;-0.00140457;0.772908;0.634446;-0.0095607;-3.12511;-3.12178;-6.27645;0;0;-0.148289;0.14941;-3.12577;-0.160144;0;0;-20.4401;1.20555;-2.57159;0.114071;0;0;-25.6426;6.99532;-4.85693;-0.419315;0;0;2.45067;277;266;226;67;67;42;1000;1000;691;63;63;40;1;1;1;1;
