length=;892;
t1;t2;x;y;z;roll;pitch;yaw;numCorners;numMatches;numInliers;estValid;
0;0.0333333;0.264049;0.96434;-0.0180805;0;0;-0.290866;49;49;32;1;
0.0333333;0.0666667;-0.955897;0.29363;0.00650872;0;0;-0.0325058;51;51;30;1;
0.0666667;0.1;0.0846957;-0.996364;-0.00926733;0;0;-0.448264;58;58;36;1;
0.1;0.133333;-0.109091;0.993903;-0.0160117;0;0;-0.0536758;58;58;41;1;
0.133333;0.166667;0.970387;0.221023;-0.0974538;0;0;-0.0101224;63;63;34;1;
0.166667;0.2;-0.251672;-0.967723;0.0131721;0;0;-0.768095;66;66;41;1;
0.2;0.233333;0.977611;-0.206341;-0.041227;0;0;0.000656505;66;66;41;1;
0.233333;0.266667;-0.652054;0.758172;-0.000830476;0;0;0.00221188;65;65;40;1;
0.266667;0.3;0.95452;0.282021;-0.0967272;0;0;0.00511535;59;59;39;1;
0.3;0.333333;-0.922539;0.300566;-0.242036;0;0;-0.0611379;56;56;37;1;
0.333333;0.366667;-0.953125;-0.30256;0.00329424;0;0;0.000594869;51;51;32;1;
0.366667;0.4;0.827765;-0.555465;-0.0791495;0;0;0.618524;50;50;33;1;
0.4;0.433333;-0.971569;-0.232926;0.042408;0;0;0.00245321;59;59;38;1;
0.433333;0.466667;0.64161;0.760705;-0.0983072;0;0;0.112418;58;58;38;1;
0.466667;0.5;-0.868303;-0.393638;0.301824;0;0;-0.0454538;63;63;39;1;
0.5;0.533333;0.975853;-0.214671;-0.0403474;0;0;0.00391147;49;49;33;1;
0.533333;0.566667;-0.96651;0.220133;0.131907;0;0;0.002601;47;47;33;1;
0.566667;0.6;-0.897646;0.430399;0.0948086;0;0;-0.0245995;51;51;35;1;
0.6;0.633333;-0.971274;0.237956;-0.00190369;0;0;-0.00257861;60;60;37;1;
0.633333;0.666667;0.148352;0.988839;-0.0137304;0;0;-0.279846;64;64;41;1;
0.666667;0.7;-0.97458;0.188379;0.12127;0;0;0.00939825;66;66;37;1;
0.7;0.733333;0.929364;0.356578;-0.0955745;0;0;-0.0561329;65;65;45;1;
0.733333;0.766667;0.270265;0.962665;-0.0152474;0;0;-0.0453016;50;50;37;1;
0.766667;0.8;-0.351506;-0.93426;0.060018;0;0;6.56812;53;53;36;1;
0.8;0.833333;0.971828;0.21937;-0.0861854;0;0;0.00991659;56;56;36;1;
0.833333;0.866667;0.994483;-0.100421;-0.0303031;0;0;0.00300313;60;60;35;1;
0.866667;0.9;-0.0734103;0.99722;-0.0127989;0;0;-1.7869;64;64;46;1;
0.9;0.933333;-0.596033;-0.800666;0.0606526;0;0;-0.00505454;60;60;47;1;
0.933333;0.966667;0.0707512;-0.997365;0.0160496;0;0;3.49731;64;64;44;1;
0.966667;1;0.96856;0.242996;-0.0533357;0;0;-0.00214312;66;66;47;1;
1;1.03333;0.147478;0.988994;-0.0119151;0;0;-0.317598;59;59;44;1;
